Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
1.00,-0.41,-1.40,-0.25,-1.80,-2.99,-6.61,-0.16,0
1.00,-0.39,-0.58,-1.94,-1.36,-1.59,-6.73,1.93,0
1.00,-1.63,-1.38,-0.44,-0.73,-2.26,-0.17,1.90,0
1.00,-2.47,-0.85,-2.52,-0.44,-1.85,-0.70,1.28,0
1.00,-2.08,-2.41,-1.15,-2.28,-2.64,-5.16,1.39,0
1.00,-0.28,-2.94,-0.27,-0.26,-1.21,-0.79,2.28,0
1.00,-2.11,-2.07,-0.23,-0.80,-2.20,-0.66,-0.28,0
1.00,-0.81,-0.86,-2.47,-0.55,-0.29,-0.31,1.99,0
1.00,-0.28,-1.85,-2.16,-1.63,-0.43,-6.01,-0.11,0
1.00,-0.27,-2.83,-0.77,-2.51,-2.05,-5.78,-0.24,0
1.00,-0.12,-2.44,-0.23,-2.78,-0.34,-6.61,-0.23,0
1.00,-2.60,-1.73,-0.96,-0.14,-0.33,-0.55,2.80,0
1.00,-1.43,-2.77,-0.44,-0.57,-1.27,-0.11,2.02,0
1.00,-2.24,-0.45,-1.80,-2.06,-0.37,-0.46,1.71,0
1.00,-2.40,-0.14,-2.13,-0.50,-0.18,-4.67,-0.16,0
1.00,-0.43,-2.94,-2.44,-2.34,-2.56,-0.32,-0.27,0
1.00,-0.40,-2.03,-1.31,-0.45,-0.16,-4.67,1.99,0
1.00,-1.51,-2.98,-0.38,-1.23,-2.40,-5.73,-0.12,0
1.00,-1.27,-0.89,-2.10,-0.27,-1.27,-4.64,1.70,0
1.00,-2.63,-0.22,-0.42,-0.25,-2.55,-0.11,-0.24,0
1.00,-1.07,-0.79,-1.11,-0.30,-1.32,-0.19,2.25,0
1.00,-0.39,-1.29,-1.80,-0.84,-0.34,-6.10,-0.14,0
1.00,-0.22,-1.26,-0.27,-0.86,-0.44,-0.33,2.83,0
1.00,-0.21,-2.15,-2.59,-1.80,-0.12,-0.43,-0.18,0
1.00,-0.23,-0.29,-0.19,-2.29,-2.88,-0.58,-0.11,0
1.00,-0.19,-0.67,-0.35,-0.21,-0.14,-6.04,-0.29,0
1.00,-0.32,-0.58,-2.69,-1.66,-0.35,-6.37,1.29,0
1.00,-1.70,-2.90,-1.31,-1.76,-1.85,-6.33,-0.29,0
1.00,-0.25,-0.52,-0.17,-0.68,-2.31,-4.50,-0.21,0
1.00,-0.38,-1.64,-0.14,-0.49,-2.78,-5.37,2.67,0
1.00,-1.78,-1.49,-0.76,-0.46,-2.97,-0.21,-0.17,0
1.00,-0.31,-0.35,-0.39,-0.36,-2.25,-5.29,-0.29,0
1.00,-2.87,-1.76,-0.43,-0.66,-0.30,-0.69,2.95,0
1.00,-0.11,-2.79,-1.66,-2.87,-0.32,-4.63,-0.19,0
1.00,-0.19,-0.80,-0.17,-0.24,-0.33,-4.62,2.12,0
1.00,-0.27,-2.60,-1.59,-0.50,-0.24,-5.80,-0.22,0
1.00,-0.22,-0.84,-1.72,-0.68,-2.70,-6.46,1.52,0
1.00,-2.55,-1.90,-0.27,-2.97,-1.70,-6.62,1.92,0
1.00,-0.33,-2.84,-0.99,-2.54,-1.48,-0.31,1.68,0
1.00,-2.31,-2.94,-0.38,-0.74,-0.31,-5.63,1.48,0
1.00,-0.11,-0.25,-0.39,-1.71,-0.36,-0.39,2.34,0
1.00,-2.90,-2.29,-0.29,-0.79,-0.18,-5.59,-0.18,0
1.00,-1.10,-0.23,-0.22,-1.22,-2.11,-6.84,2.01,0
1.00,-1.11,-2.60,-2.55,-0.51,-0.80,-5.43,-0.20,0
1.00,-1.74,-0.43,-0.19,-0.26,-0.30,-0.39,-0.25,0
1.00,-2.60,-1.69,-0.35,-0.76,-1.54,-6.47,-0.12,0
1.00,-0.11,-0.62,-2.27,-0.38,-1.11,-6.06,1.31,0
1.00,-0.99,-2.00,-0.44,-0.71,-1.46,-4.90,-0.14,0
1.00,-1.46,-0.49,-0.40,-0.74,-0.29,-0.30,-0.28,0
1.00,-0.15,-1.47,-0.20,-1.36,-0.38,-0.41,-0.29,0
1.00,-2.94,-0.88,-1.73,-1.72,-0.43,-0.40,-0.18,0
1.00,-2.89,-2.14,-0.98,-0.29,-1.55,-6.26,2.68,0
1.00,-0.38,-2.54,-0.37,-1.32,-1.09,-0.15,-0.28,0
1.00,-0.17,-0.88,-0.43,-1.44,-1.13,-6.53,1.83,0
1.00,-0.33,-0.36,-0.18,-0.25,-2.04,-4.87,-0.21,0
1.00,-0.15,-0.13,-2.74,-0.70,-2.37,-5.44,-0.11,0
1.00,-0.19,-0.50,-0.27,-0.33,-0.11,-0.72,2.04,0
1.00,-0.39,-0.16,-0.12,-1.34,-1.29,-5.64,-0.22,0
1.00,-2.73,-2.03,-0.45,-1.66,-0.13,-5.06,2.08,0
1.00,-0.15,-1.24,-1.46,-2.06,-1.18,-6.94,1.27,0
1.00,-1.88,-0.16,-2.86,-2.88,-0.24,-0.50,2.02,0
1.00,-0.14,-1.90,-0.19,-2.86,-0.45,-6.82,-0.19,0
1.00,-0.23,-1.23,-0.35,-1.92,-1.70,-0.71,1.51,0
1.00,-1.33,-2.08,-0.26,-0.15,-1.02,-5.95,1.74,0
1.00,-0.15,-2.81,-0.25,-0.13,-0.30,-0.14,-0.19,0
1.00,-1.73,-2.57,-0.41,-0.48,-1.44,-0.37,-0.21,0
1.00,-1.43,-0.68,-2.57,-2.09,-0.23,-5.93,-0.25,0
1.00,-1.52,-2.52,-0.21,-2.62,-0.23,-0.42,2.79,0
1.00,-1.58,-0.86,-2.96,-0.50,-0.28,-5.09,-0.14,0
1.00,-0.28,-2.16,-0.39,-1.75,-1.17,-0.34,1.98,0
1.00,-0.42,-0.42,-0.35,-2.71,-2.48,-6.95,-0.23,0
1.00,-0.13,-0.33,-0.84,-2.28,-0.93,-5.99,2.40,0
1.00,-0.43,-2.11,-0.97,-2.74,-0.11,-0.50,-0.21,0
1.00,-0.33,-0.51,-2.99,-1.76,-0.24,-0.60,-0.27,0
1.00,-2.97,-0.37,-0.14,-0.53,-0.22,-0.58,-0.21,0
1.00,-0.32,-2.78,-0.36,-2.55,-0.27,-5.08,-0.17,0
1.00,-2.07,-0.27,-0.28,-1.59,-2.57,-5.55,1.28,0
1.00,-2.82,-0.36,-1.27,-1.38,-2.66,-0.11,2.90,0
1.00,-0.15,-0.74,-2.98,-0.35,-1.55,-4.57,1.73,0
1.00,-2.74,-0.64,-0.31,-1.26,-1.94,-5.96,-0.25,0
1.00,-0.40,-0.59,-2.52,-0.83,-1.55,-0.75,-0.28,0
1.00,-0.23,-2.61,-2.75,-0.15,-0.95,-0.81,-0.17,0
1.00,-0.41,-2.82,-0.29,-0.47,-2.80,-0.42,-0.19,0
1.00,-0.28,-0.20,-2.85,-1.89,-0.39,-0.71,1.92,0
1.00,-1.50,-0.88,-2.62,-2.81,-0.35,-0.34,2.85,0
1.00,-1.97,-0.89,-2.55,-1.81,-2.42,-6.96,-0.11,0
1.00,-0.13,-1.84,-1.47,-2.58,-0.35,-5.85,-0.29,0
1.00,-2.13,-0.87,-0.35,-0.73,-0.31,-0.73,-0.17,0
1.00,-2.06,-2.97,-1.86,-0.51,-0.18,-0.14,-0.26,0
1.00,-0.27,-2.91,-0.34,-1.71,-2.54,-0.17,2.06,0
1.00,-1.57,-0.68,-0.26,-0.70,-0.34,-6.30,-0.15,0
1.00,-0.29,-0.48,-0.21,-0.13,-0.24,-0.37,2.71,0
1.00,-0.17,-0.35,-2.85,-0.75,-1.33,-0.15,2.84,0
1.00,-1.62,-1.79,-1.12,-0.86,-0.84,-0.16,-0.28,0
1.00,-2.11,-0.84,-0.31,-1.78,-0.22,-5.39,1.79,0
1.00,-1.53,-2.41,-0.39,-0.14,-0.34,-6.42,-0.26,0
1.00,-0.15,-0.59,-1.68,-0.35,-0.45,-0.37,1.88,0
1.00,-1.87,-1.99,-0.45,-2.18,-0.84,-5.19,2.26,0
1.00,-1.23,-2.02,-1.00,-1.18,-0.21,-6.66,1.84,0
1.00,-2.72,-0.36,-0.41,-0.21,-0.29,-6.40,-0.25,0
1.00,-0.37,-0.22,-2.37,-0.45,-0.85,-6.68,2.44,0
1.00,-0.34,-1.85,-0.10,-0.66,-0.28,-5.45,-0.29,0
1.00,-1.12,-0.57,-1.85,-0.90,-0.20,-0.48,2.01,0
1.00,-0.25,-0.69,-1.31,-0.83,-1.66,-6.52,2.83,0
1.00,-0.34,-0.25,-1.43,-0.53,-2.34,-4.56,2.69,0
1.00,-0.18,-0.29,-0.11,-0.82,-2.73,-0.20,-0.12,0
1.00,-0.11,-0.90,-1.01,-0.86,-2.93,-6.74,-0.28,0
1.00,-1.74,-2.92,-1.14,-2.46,-0.26,-6.42,2.49,0
1.00,-0.44,-0.81,-0.42,-0.54,-0.32,-0.71,-0.10,0
1.00,-1.32,-2.61,-2.49,-0.19,-0.29,-0.45,-0.21,0
1.00,-1.30,-0.37,-0.75,-1.74,-0.15,-0.82,-0.18,0
1.00,-0.41,-2.50,-1.82,-0.47,-0.34,-5.41,-0.17,0
1.00,-2.18,-0.26,-1.35,-2.17,-0.30,-6.08,1.59,0
1.00,-0.16,-2.56,-0.20,-0.42,-0.44,-0.34,-0.17,0
1.00,-0.25,-0.24,-2.29,-0.30,-2.72,-0.49,-0.13,0
1.00,-0.43,-1.37,-1.05,-2.42,-1.36,-5.06,-0.20,0
1.00,-0.25,-1.56,-0.14,-0.64,-1.47,-6.55,1.98,0
1.00,-1.08,-2.74,-2.41,-0.68,-0.33,-0.80,-0.12,0
1.00,-1.99,-0.35,-2.72,-0.74,-1.50,-0.17,1.96,0
1.00,-0.30,-0.16,-0.16,-2.57,-0.32,-6.35,2.15,0
1.00,-0.42,-0.76,-2.04,-0.46,-0.18,-4.73,2.24,0
1.00,-0.44,-0.20,-0.23,-2.30,-0.36,-5.90,1.35,0
1.00,-1.68,-2.74,-1.42,-0.69,-0.41,-0.36,2.26,0
1.00,-2.02,-0.13,-0.36,-2.76,-0.17,-0.79,2.56,0
1.00,-0.41,-0.57,-2.35,-0.23,-0.29,-5.63,-0.25,0
1.00,-1.52,-0.31,-2.99,-0.26,-2.30,-4.47,1.53,0
1.00,-1.32,-0.13,-0.40,-1.61,-0.27,-5.07,-0.28,0
1.00,-0.33,-0.41,-0.26,-0.19,-2.43,-4.76,2.11,0
1.00,-1.86,-1.83,-0.39,-1.29,-2.33,-5.69,1.27,0
1.00,-1.70,-2.84,-0.26,-2.54,-1.29,-0.19,-0.13,0
1.00,-2.77,-0.79,-1.01,-0.38,-0.16,-4.60,2.55,0
1.00,-1.98,-2.06,-1.55,-0.75,-0.10,-0.27,-0.20,0
1.00,-0.24,-0.83,-2.45,-0.51,-0.26,-0.70,1.93,0
1.00,-2.29,-0.28,-2.49,-0.80,-2.27,-5.47,1.97,0
1.00,-0.36,-0.32,-0.32,-0.69,-0.31,-0.61,2.53,0
1.00,-2.57,-2.16,-0.80,-2.98,-2.49,-0.48,-0.11,0
1.00,-0.44,-2.29,-1.11,-1.19,-0.14,-0.44,-0.25,0
1.00,-2.82,-0.15,-0.43,-2.85,-1.02,-5.37,-0.26,0
1.00,-0.18,-1.31,-2.42,-2.05,-0.42,-6.40,-0.23,0
1.00,-1.57,-0.41,-0.40,-1.69,-0.37,-0.50,2.36,0
1.00,-0.27,-0.89,-2.45,-0.42,-0.23,-0.14,1.72,0
1.00,-2.54,-2.26,-0.35,-1.48,-1.49,-0.14,1.28,0
1.00,-0.32,-0.11,-2.52,-0.65,-2.99,-0.73,-0.17,0
1.00,-2.18,-1.43,-0.25,-1.74,-2.87,-6.42,2.22,0
1.00,-0.30,-0.64,-2.63,-0.10,-2.66,-5.37,-0.13,0
1.00,-1.16,-2.01,-2.20,-1.33,-1.22,-4.83,-0.19,0
1.00,-0.33,-0.58,-2.60,-0.21,-0.17,-0.33,1.44,0
1.00,-2.68,-1.78,-1.96,-2.44,-2.76,-0.48,-0.20,0
1.00,-1.89,-0.15,-1.97,-0.77,-0.81,-0.39,2.77,0
1.00,-1.43,-0.34,-1.77,-0.46,-0.90,-0.38,-0.24,0
1.00,-2.92,-0.81,-1.66,-1.97,-0.15,-0.11,2.95,0
1.00,-0.42,-2.37,-1.14,-2.10,-2.73,-5.91,-0.24,0
1.00,-0.15,-2.41,-2.59,-0.30,-2.71,-5.03,-0.24,0
1.00,-1.51,-0.65,-1.25,-0.26,-0.19,-0.25,-0.15,0
1.00,-1.27,-2.96,-2.87,-0.36,-0.42,-6.49,-0.23,0
1.00,-0.42,-0.72,-0.35,-1.21,-1.50,-6.62,-0.23,0
1.00,-0.29,-1.40,-2.73,-1.43,-0.13,-0.41,2.71,0
1.00,-0.84,-2.35,-0.17,-0.59,-2.73,-0.24,-0.25,0
1.00,-0.12,-2.78,-2.29,-0.87,-0.18,-0.23,-0.19,0
1.00,-1.02,-2.59,-0.11,-2.44,-0.39,-0.44,2.53,0
1.00,-0.27,-1.27,-0.37,-1.75,-1.24,-0.21,2.97,0
1.00,-2.05,-1.62,-1.12,-0.68,-1.61,-0.21,-0.28,0
1.00,-1.55,-0.49,-1.60,-1.98,-0.33,-0.14,1.26,0
1.00,-1.09,-1.19,-1.21,-0.79,-0.99,-4.97,-0.23,0
1.00,-0.32,-2.08,-0.19,-0.11,-1.43,-0.82,-0.21,0
1.00,-0.29,-1.25,-2.03,-1.64,-0.31,-0.30,1.25,0
1.00,-0.21,-0.37,-0.15,-1.34,-0.33,-0.32,2.49,0
1.00,-2.04,-0.62,-0.16,-2.61,-0.30,-6.37,2.66,0
1.00,-2.50,-2.37,-0.93,-0.81,-0.32,-6.16,-0.15,0
1.00,-2.90,-0.25,-2.92,-2.35,-0.25,-6.42,2.13,0
1.00,-2.42,-0.56,-1.05,-2.70,-2.60,-5.15,1.92,0
1.00,-0.92,-0.86,-0.25,-0.75,-0.15,-0.43,-0.19,0
1.00,-2.25,-2.77,-1.70,-1.66,-0.38,-0.44,-0.11,0
1.00,-0.29,-2.41,-1.66,-0.62,-0.11,-0.59,-0.26,0
1.00,-0.31,-0.35,-0.42,-0.88,-0.20,-0.76,2.21,0
1.00,-0.89,-0.36,-2.03,-0.70,-0.35,-0.66,1.34,0
1.00,-0.21,-1.78,-0.15,-2.87,-1.97,-6.08,-0.19,0
1.00,-0.38,-1.28,-0.41,-2.73,-0.21,-6.46,1.49,0
1.00,-0.17,-1.60,-0.39,-1.59,-2.26,-0.58,-0.29,0
1.00,-1.47,-2.24,-0.25,-1.16,-0.20,-4.48,2.01,0
1.00,-1.84,-0.77,-0.10,-2.99,-1.44,-5.71,2.33,0
1.00,-0.33,-1.89,-0.43,-0.89,-0.26,-5.17,1.60,0
1.00,-2.78,-1.71,-0.32,-2.62,-0.28,-0.78,1.32,0
1.00,-0.11,-0.81,-0.82,-0.66,-2.23,-0.55,-0.18,0
1.00,-0.20,-0.55,-2.76,-2.81,-0.14,-0.82,-0.16,0
1.00,-1.51,-0.35,-2.91,-0.71,-1.17,-6.60,2.30,0
1.00,-0.36,-2.33,-2.93,-2.14,-0.32,-4.85,-0.23,0
1.00,-1.51,-0.33,-0.26,-0.21,-1.98,-6.62,1.68,0
1.00,-2.17,-2.80,-0.78,-1.36,-0.15,-5.07,1.37,0
1.00,-0.19,-0.65,-0.41,-0.70,-0.16,-0.61,-0.25,0
1.00,-1.06,-1.45,-0.18,-2.89,-1.30,-0.83,2.60,0
1.00,-1.14,-0.90,-2.29,-1.51,-2.59,-0.47,1.46,0
1.00,-0.86,-0.42,-0.26,-1.79,-0.31,-6.50,2.55,0
1.00,-0.38,-1.25,-0.26,-2.21,-1.56,-4.72,2.50,0
1.00,-0.28,-2.22,-2.66,-1.84,-1.62,-0.35,1.82,0
1.00,-1.06,-2.68,-0.31,-0.46,-2.52,-0.25,3.00,0
1.00,-1.61,-2.63,-0.22,-0.38,-1.76,-0.76,2.22,0
1.00,-1.59,-2.75,-0.39,-1.62,-1.07,-6.72,-0.22,0
1.00,-2.11,-2.13,-2.24,-2.02,-1.93,-6.92,-0.24,0
1.00,-0.33,-1.27,-0.13,-0.34,-2.27,-0.57,2.83,0
1.00,-0.15,-0.46,-2.94,-0.49,-2.29,-0.72,-0.14,0
1.00,-2.76,-1.44,-0.32,-2.33,-1.71,-4.49,1.44,0
1.00,-0.43,-0.36,-0.11,-1.25,-0.26,-5.10,-0.12,0
1.00,-1.87,-0.22,-0.37,-0.29,-0.27,-0.13,2.12,0
1.00,-1.65,-2.14,-0.15,-0.76,-0.15,-6.59,-0.22,0
1.00,-2.66,-1.70,-0.30,-1.49,-0.37,-5.42,1.83,0
1.00,-1.67,-0.39,-1.48,-2.56,-1.32,-6.41,-0.26,0
1.00,-0.35,-0.69,-2.16,-1.16,-0.11,-0.38,2.62,0
1.00,-0.43,-0.31,-2.71,-0.27,-1.65,-0.67,2.74,0
1.00,-2.24,-0.81,-0.95,-2.06,-2.85,-0.59,-0.27,0
1.00,-0.77,-0.29,-1.78,-1.64,-1.56,-5.41,2.34,0
1.00,-0.19,-0.89,-2.80,-0.46,-2.51,-5.52,2.24,0
1.00,-0.33,-0.49,-1.35,-0.78,-2.90,-0.24,-0.25,0
1.00,-0.30,-2.81,-2.80,-0.49,-0.44,-5.16,2.92,0
1.00,-1.98,-0.15,-0.19,-0.70,-0.25,-0.56,2.88,0
1.00,-2.98,-0.24,-2.44,-0.28,-0.10,-5.15,-0.26,0
1.00,-0.22,-2.47,-0.42,-0.14,-0.38,-6.93,-0.21,0
1.00,-0.34,-0.67,-0.19,-1.16,-0.17,-0.31,2.51,0
1.00,-1.73,-0.65,-0.45,-0.21,-0.21,-6.27,2.97,0
1.00,-0.77,-1.26,-0.31,-2.35,-2.91,-0.43,-0.16,0
1.00,-0.43,-0.39,-1.82,-0.44,-0.19,-0.70,-0.16,0
1.00,-2.43,-0.55,-0.17,-1.53,-0.15,-0.50,-0.27,0
1.00,-2.98,-0.59,-1.58,-1.45,-1.82,-5.64,-0.26,0
1.00,-0.13,-2.11,-0.22,-0.32,-0.25,-5.06,1.42,0
1.00,-1.81,-2.58,-2.77,-2.20,-1.34,-0.50,2.87,0
1.00,-2.51,-2.44,-0.25,-1.47,-0.39,-5.61,2.04,0
1.00,-0.80,-2.75,-2.37,-0.23,-0.31,-0.73,-0.15,0
1.00,-0.44,-1.72,-2.23,-1.47,-0.42,-0.21,2.51,0
1.00,-0.38,-0.30,-0.40,-2.91,-0.12,-5.89,-0.16,0
1.00,-0.31,-0.10,-1.42,-2.18,-1.86,-5.52,2.97,0
1.00,-0.25,-0.36,-1.33,-1.96,-1.21,-0.85,2.90,0
1.00,-2.70,-0.25,-0.44,-2.84,-0.40,-5.88,-0.12,0
1.00,-2.84,-0.32,-0.14,-0.70,-1.95,-4.78,-0.18,0
1.00,-0.43,-1.41,-0.91,-1.23,-1.36,-0.35,-0.16,0
1.00,-0.16,-0.80,-0.32,-1.81,-0.26,-0.24,-0.27,0
1.00,-1.07,-0.55,-0.20,-0.60,-0.16,-6.81,2.81,0
1.00,-0.39,-1.99,-2.74,-2.29,-2.39,-5.73,1.58,0
1.00,-0.37,-0.43,-0.30,-1.32,-0.22,-0.11,-0.27,0
1.00,-0.43,-0.67,-0.91,-2.26,-2.41,-0.56,1.89,0
1.00,-1.07,-0.43,-1.47,-2.59,-0.38,-4.85,-0.21,0
1.00,-0.45,-1.35,-0.26,-2.63,-1.82,-5.82,2.09,0
1.00,-0.39,-2.47,-2.44,-1.68,-0.13,-0.55,2.85,0
1.00,-0.17,-2.29,-0.85,-1.71,-0.27,-0.26,1.66,0
1.00,-0.36,-1.69,-1.23,-0.49,-2.76,-0.85,1.39,0
1.00,-0.28,-1.92,-0.36,-0.89,-0.42,-6.74,2.39,0
1.00,-0.24,-2.21,-0.11,-0.16,-2.18,-0.80,-0.10,0
1.00,-1.84,-0.77,-0.44,-2.65,-1.02,-4.67,-0.27,0
1.00,-0.44,-0.51,-1.68,-0.52,-2.96,-0.53,-0.10,0
1.00,-0.88,-1.88,-0.21,-0.82,-0.29,-6.90,-0.25,0
1.00,-1.67,-0.79,-0.12,-0.82,-0.21,-0.52,-0.30,0
1.00,-1.14,-1.33,-1.85,-0.52,-0.34,-0.73,-0.16,0
1.00,-2.69,-0.78,-0.25,-0.30,-1.62,-5.35,-0.23,0
1.00,-0.27,-2.00,-1.37,-1.76,-0.12,-0.28,-0.14,0
1.00,-0.35,-2.72,-0.30,-0.78,-0.30,-0.15,2.19,0
1.00,-1.16,-2.63,-2.12,-2.85,-0.42,-5.04,2.49,0
1.00,-1.40,-0.47,-1.00,-1.64,-1.88,-5.14,1.29,0
1.00,-1.58,-1.25,-0.44,-1.91,-0.40,-6.62,-0.20,0
1.00,-0.22,-0.67,-1.50,-0.52,-0.30,-6.38,2.85,0
1.00,-0.18,-1.97,-0.19,-0.64,-0.16,-6.41,1.71,0
1.00,-1.73,-0.66,-2.59,-2.00,-2.28,-6.28,2.17,0
1.00,-1.21,-2.38,-0.19,-0.16,-0.21,-0.33,-0.24,0
1.00,-0.23,-0.51,-0.26,-2.18,-1.82,-0.60,1.91,0
1.00,-1.59,-0.73,-1.51,-2.33,-1.78,-4.92,2.95,0
1.00,-0.22,-1.50,-0.23,-0.66,-0.13,-6.11,-0.25,0
1.00,-2.61,-0.39,-0.78,-1.26,-0.13,-6.19,1.52,0
1.00,-1.49,-0.33,-0.25,-0.88,-0.98,-0.77,-0.10,0
1.00,-1.95,-1.78,-0.24,-2.98,-1.29,-4.58,-0.25,0
1.00,-1.79,-0.25,-1.40,-1.84,-1.97,-4.53,-0.22,0
1.00,-0.18,-0.45,-0.15,-1.22,-2.86,-6.95,2.19,0
1.00,-0.26,-0.90,-2.55,-2.45,-0.27,-0.31,2.00,0
1.00,-2.25,-1.51,-1.37,-2.55,-0.13,-6.30,-0.12,0
1.00,-0.20,-1.50,-2.31,-0.56,-0.23,-0.37,-0.21,0
1.00,-1.03,-2.92,-0.12,-0.52,-2.91,-4.88,-0.18,0
1.00,-1.26,-1.46,-0.17,-1.71,-0.31,-0.28,-0.30,0
1.00,-0.44,-1.56,-0.27,-2.39,-1.16,-0.54,2.66,0
1.00,-1.61,-0.35,-0.91,-0.57,-2.00,-6.86,2.51,0
1.00,-0.31,-1.68,-1.57,-0.74,-0.95,-5.11,1.91,0
1.00,-0.43,-0.55,-1.53,-1.55,-0.41,-0.19,1.98,0
1.00,-0.30,-0.33,-0.98,-0.87,-0.13,-0.25,2.10,0
1.00,-2.06,-0.76,-0.27,-2.86,-0.11,-0.35,-0.21,0
1.00,-0.43,-2.60,-2.09,-0.87,-1.96,-0.42,2.31,0
1.00,-0.19,-1.94,-0.78,-0.13,-0.15,-0.33,-0.14,0
1.00,-0.93,-0.77,-0.33,-2.11,-0.30,-0.73,2.05,0
1.00,-0.43,-0.90,-1.63,-1.49,-2.29,-0.71,2.53,0
1.00,-1.16,-1.81,-0.41,-2.64,-1.07,-0.81,1.54,0
1.00,-0.85,-0.73,-1.12,-1.68,-0.12,-0.31,2.09,0
1.00,-0.19,-1.23,-2.74,-2.41,-1.83,-0.49,-0.13,0
1.00,-2.49,-0.87,-1.98,-1.98,-1.38,-4.79,2.69,0
1.00,-1.81,-2.06,-0.94,-1.33,-0.13,-0.53,-0.14,0
1.00,-2.67,-1.44,-0.43,-1.36,-0.39,-4.47,-0.24,0
1.00,-2.63,-2.23,-2.22,-0.42,-1.42,-5.63,-0.29,0
1.00,-0.89,-1.94,-0.17,-2.75,-0.40,-6.29,-0.14,0
1.00,-0.40,-1.24,-1.68,-0.62,-1.49,-0.52,2.07,0
1.00,-0.43,-2.02,-0.36,-0.61,-2.83,-5.56,-0.23,0
1.00,-0.37,-1.91,-1.78,-2.26,-0.34,-6.23,-0.19,0
1.00,-0.38,-0.36,-0.20,-0.75,-0.40,-4.55,2.90,0
1.00,-0.12,-2.59,-1.17,-1.30,-0.38,-5.34,2.27,0
1.00,-2.15,-0.19,-1.15,-0.80,-1.52,-4.78,-0.19,0
1.00,-0.40,-1.61,-0.44,-1.28,-2.59,-4.85,-0.27,0
1.00,-1.15,-0.73,-0.23,-0.62,-0.13,-6.99,-0.20,0
1.00,-0.36,-2.00,-2.71,-1.34,-0.83,-0.79,1.65,0
1.00,-0.23,-1.97,-0.11,-2.40,-0.23,-5.09,-0.18,0
1.00,-1.74,-2.58,-0.42,-0.19,-0.78,-0.47,2.58,0
1.00,-0.35,-1.30,-1.76,-0.16,-1.96,-0.37,2.46,0
1.00,-0.89,-1.46,-1.50,-2.94,-0.80,-0.14,-0.10,0
1.00,-0.45,-0.14,-0.44,-0.70,-0.25,-5.17,2.94,0
1.00,-1.55,-0.49,-2.93,-2.59,-0.27,-0.44,2.98,0
1.00,-0.33,-0.22,-0.84,-2.08,-1.88,-6.38,-0.20,0
1.00,-1.71,-2.85,-0.26,-0.29,-1.36,-6.96,-0.18,0
1.00,-0.34,-0.70,-2.12,-1.25,-0.39,-0.37,-0.15,0
1.00,-2.55,-0.85,-2.17,-0.48,-2.63,-0.57,1.72,0
1.00,-1.31,-0.33,-1.30,-2.96,-1.50,-5.90,1.99,0
1.00,-0.42,-0.73,-0.20,-0.11,-0.24,-5.83,-0.27,0
1.00,-0.44,-1.33,-2.38,-0.90,-1.27,-4.69,2.07,0
1.00,-0.23,-2.40,-0.18,-0.29,-0.42,-6.40,-0.18,0
1.00,-2.44,-2.57,-0.19,-2.26,-0.96,-6.87,1.49,0
1.00,-2.82,-1.70,-0.16,-0.40,-0.42,-0.33,-0.26,0
1.00,-2.31,-2.46,-1.17,-0.17,-0.12,-0.20,1.33,0
1.00,-0.32,-1.49,-1.68,-0.86,-2.61,-4.63,-0.11,0
1.00,-0.23,-2.13,-0.13,-1.96,-0.40,-0.59,2.41,0
1.00,-1.80,-2.16,-0.92,-2.14,-1.97,-6.15,-0.30,0
1.00,-1.93,-2.81,-0.38,-0.26,-0.30,-6.96,1.40,0
1.00,-0.43,-0.57,-2.70,-0.39,-0.25,-5.05,2.12,0
1.00,-0.23,-0.43,-2.71,-0.46,-0.18,-5.54,1.39,0
1.00,-0.40,-2.03,-1.99,-1.43,-0.10,-6.39,-0.29,0
1.00,-0.42,-0.39,-0.12,-0.53,-0.76,-0.71,-0.24,0
1.00,-0.26,-0.84,-1.12,-2.23,-2.43,-0.77,2.76,0
1.00,-2.75,-1.67,-0.37,-0.74,-2.03,-5.08,1.33,0
1.00,-0.19,-0.30,-0.13,-2.28,-0.26,-0.55,1.43,0
1.00,-0.13,-2.62,-1.64,-2.64,-0.84,-0.18,-0.24,0
1.00,-0.27,-1.79,-2.87,-1.96,-0.33,-4.46,2.91,0
1.00,-0.32,-0.29,-0.34,-2.39,-2.67,-5.73,-0.28,0
1.00,-1.57,-0.52,-0.18,-1.74,-0.75,-0.80,2.81,0
1.00,-2.53,-0.77,-0.34,-0.39,-2.29,-0.57,2.20,0
1.00,-0.23,-1.87,-2.25,-0.89,-1.53,-0.25,1.88,0
1.00,-0.15,-0.61,-0.20,-1.90,-0.18,-0.12,1.25,0
1.00,-0.25,-1.59,-0.20,-0.35,-2.22,-0.58,-0.30,0
1.00,-0.37,-2.35,-2.99,-0.36,-0.44,-6.75,-0.14,0
1.00,-1.00,-1.69,-2.85,-0.87,-0.45,-0.24,-0.24,0
1.00,-1.38,-0.63,-0.40,-0.63,-0.32,-0.51,-0.25,0
1.00,-1.08,-1.33,-2.03,-0.67,-0.42,-6.26,1.87,0
1.00,-0.18,-0.13,-2.11,-2.58,-0.28,-0.25,2.13,0
1.00,-0.12,-0.86,-2.81,-2.63,-0.38,-0.57,2.04,0
1.00,-1.85,-0.66,-0.45,-2.70,-0.13,-0.77,-0.17,0
