Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y
1.00,-0.73,-1.09,-0.54,-1.12,-0.42,-2.37,1.00,1
1.00,-0.46,-1.01,-0.51,-0.92,-0.78,-3.76,0.07,1
1.00,-0.69,-1.07,-0.49,-1.09,-0.55,-2.31,0.47,1
1.00,-0.61,-1.17,-0.55,-0.94,-0.43,-2.95,0.44,1
1.00,-0.77,-0.97,-0.61,-1.00,-0.56,-2.82,0.16,1
1.00,-0.69,-0.92,-0.57,-1.00,-0.70,-3.89,0.79,1
1.00,-0.44,-0.94,-0.47,-0.89,-0.53,-0.82,0.91,1
1.00,-0.66,-0.94,-0.42,-0.90,-0.54,-3.05,0.71,1
1.00,-0.62,-1.00,-0.50,-0.92,-0.66,-3.60,0.10,1
1.00,-0.44,-1.10,-0.57,-1.13,-0.41,-2.17,0.72,1
1.00,-0.72,-1.06,-0.51,-1.00,-0.75,-2.94,1.13,1
1.00,-0.49,-1.03,-0.71,-0.88,-0.78,-2.62,1.06,1
1.00,-0.56,-0.87,-0.75,-1.04,-0.66,-3.02,-0.12,1
1.00,-0.47,-1.13,-0.66,-1.19,-0.77,-4.19,0.02,1
1.00,-0.48,-1.13,-0.47,-1.01,-0.57,-1.28,1.12,1
1.00,-0.62,-0.89,-0.70,-1.07,-0.47,-2.35,0.56,1
1.00,-0.44,-1.16,-0.42,-0.88,-0.57,-2.56,0.91,1
1.00,-0.65,-1.17,-0.51,-0.87,-0.47,-3.01,0.70,1
1.00,-0.40,-0.95,-0.40,-1.10,-0.63,-3.02,0.39,1
1.00,-0.51,-1.04,-0.66,-0.96,-0.56,-3.57,1.23,1
1.00,-0.79,-1.02,-0.62,-0.88,-0.67,-3.08,-0.07,1
1.00,-0.74,-1.19,-0.68,-1.14,-0.53,-3.49,1.00,1
1.00,-0.66,-1.09,-0.56,-1.05,-0.55,-1.52,0.68,1
1.00,-0.61,-0.96,-0.56,-0.91,-0.63,-2.14,0.52,1
1.00,-0.52,-1.11,-0.75,-0.87,-0.68,-4.19,0.36,1
1.00,-0.66,-0.90,-0.71,-0.97,-0.64,-3.25,1.13,1
1.00,-0.69,-1.17,-0.72,-1.08,-0.43,-2.50,0.47,1
1.00,-0.53,-1.05,-0.78,-0.96,-0.48,-4.40,0.79,1
1.00,-0.60,-1.05,-0.74,-0.96,-0.47,-2.55,0.48,1
1.00,-0.78,-1.03,-0.62,-0.95,-0.57,-2.50,0.43,1
1.00,-0.43,-0.93,-0.60,-1.02,-0.58,-3.76,1.09,1
1.00,-0.62,-1.17,-0.46,-0.98,-0.78,-1.43,0.91,1
1.00,-0.54,-1.02,-0.66,-0.97,-0.41,-1.18,0.74,1
1.00,-0.59,-1.15,-0.67,-0.99,-0.53,-4.04,0.47,1
1.00,-0.67,-1.07,-0.53,-1.04,-0.48,-2.42,0.54,1
1.00,-0.73,-1.19,-0.55,-0.93,-0.59,-2.77,1.12,1
1.00,-0.46,-0.97,-0.79,-1.07,-0.71,-4.23,0.65,1
1.00,-0.76,-1.02,-0.79,-1.06,-0.47,-2.24,0.23,1
1.00,-0.53,-1.16,-0.52,-1.12,-0.54,-3.87,0.92,1
1.00,-0.40,-1.00,-0.55,-1.15,-0.73,-2.90,-0.02,1
1.00,-0.57,-1.12,-0.78,-1.15,-0.67,-2.04,0.72,1
1.00,-0.59,-0.89,-0.80,-1.14,-0.60,-1.17,1.25,1
1.00,-0.72,-0.99,-0.65,-0.89,-0.73,-3.26,0.39,1
1.00,-0.65,-1.14,-0.73,-0.99,-0.44,-0.94,0.59,1
1.00,-0.53,-1.06,-0.56,-0.92,-0.80,-0.95,1.25,1
1.00,-0.49,-1.08,-0.72,-1.03,-0.55,-3.52,0.07,1
1.00,-0.61,-0.99,-0.76,-0.90,-0.48,-1.46,0.76,1
1.00,-0.60,-1.19,-0.66,-0.97,-0.46,-3.54,0.71,1
1.00,-0.56,-1.10,-0.55,-0.96,-0.71,-4.06,0.87,1
1.00,-0.61,-1.15,-0.72,-0.87,-0.44,-1.97,0.01,1
1.00,-0.53,-1.08,-0.58,-0.89,-0.70,-2.14,0.65,1
1.00,-0.43,-0.90,-0.74,-0.94,-0.53,-4.11,-0.12,1
1.00,-0.70,-0.87,-0.66,-0.96,-0.51,-1.38,0.23,1
1.00,-0.40,-1.15,-0.58,-1.17,-0.44,-3.00,0.21,1
1.00,-0.60,-1.01,-0.66,-1.18,-0.71,-4.27,1.25,1
1.00,-0.51,-1.13,-0.45,-0.91,-0.48,-4.14,0.64,1
1.00,-0.46,-1.08,-0.75,-1.12,-0.77,-3.85,0.24,1
1.00,-0.75,-0.90,-0.62,-0.95,-0.56,-4.22,0.41,1
1.00,-0.53,-0.96,-0.46,-1.15,-0.44,-2.62,-0.12,1
1.00,-0.44,-1.03,-0.56,-1.19,-0.72,-3.09,0.23,1
1.00,-0.77,-1.13,-0.55,-1.04,-0.56,-3.85,0.62,1
1.00,-0.48,-1.11,-0.41,-1.12,-0.56,-4.17,0.04,1
1.00,-0.67,-1.14,-0.43,-1.09,-0.44,-1.31,0.12,1
1.00,-0.42,-1.11,-0.47,-0.85,-0.70,-4.39,0.96,1
1.00,-0.57,-1.13,-0.51,-1.11,-0.67,-4.05,0.21,1
1.00,-0.67,-0.91,-0.50,-1.11,-0.72,-0.81,1.11,1
1.00,-0.67,-1.20,-0.77,-0.90,-0.78,-1.93,0.87,1
1.00,-0.48,-1.10,-0.64,-0.91,-0.70,-2.14,1.28,1
1.00,-0.62,-1.05,-0.50,-0.87,-0.68,-4.06,0.03,1
1.00,-0.48,-1.16,-0.60,-0.92,-0.67,-0.85,0.44,1
1.00,-0.41,-0.89,-0.50,-1.09,-0.51,-4.15,1.25,1
1.00,-0.66,-1.17,-0.48,-0.92,-0.73,-1.65,0.19,1
1.00,-0.71,-1.01,-0.47,-0.98,-0.63,-3.34,0.48,1
1.00,-0.52,-1.08,-0.65,-0.88,-0.49,-2.74,0.72,1
1.00,-0.55,-0.87,-0.49,-1.09,-0.60,-0.85,1.23,1
1.00,-0.46,-1.20,-0.56,-1.07,-0.66,-3.87,1.03,1
1.00,-0.53,-1.01,-0.52,-0.93,-0.68,-2.83,1.30,1
1.00,-0.45,-0.94,-0.47,-1.03,-0.47,-1.62,0.40,1
1.00,-0.40,-1.01,-0.70,-0.91,-0.75,-3.15,0.16,1
1.00,-0.42,-1.14,-0.42,-1.04,-0.52,-2.70,0.83,1
1.00,-0.74,-0.90,-0.71,-1.17,-0.76,-4.16,1.15,1
1.00,-0.73,-1.06,-0.73,-1.20,-0.50,-2.02,1.03,1
1.00,-0.57,-0.93,-0.75,-1.06,-0.53,-2.86,0.18,1
1.00,-0.65,-0.99,-0.59,-0.94,-0.74,-2.96,0.90,1
1.00,-0.49,-0.91,-0.70,-1.13,-0.43,-1.81,0.93,1
1.00,-0.80,-1.06,-0.75,-1.19,-0.76,-2.88,0.95,1
1.00,-0.68,-1.16,-0.44,-0.93,-0.72,-2.83,0.54,1
1.00,-0.54,-1.06,-0.62,-1.05,-0.73,-1.83,0.68,1
1.00,-0.42,-1.03,-0.62,-1.01,-0.54,-1.37,0.73,1
1.00,-0.76,-1.15,-0.57,-0.86,-0.63,-2.09,0.71,1
1.00,-0.65,-1.08,-0.44,-1.10,-0.78,-1.58,0.12,1
1.00,-0.48,-1.13,-0.66,-1.15,-0.54,-2.18,0.44,1
1.00,-0.56,-1.07,-0.51,-0.90,-0.49,-3.33,-0.02,1
1.00,-0.64,-0.93,-0.60,-1.09,-0.65,-2.79,0.47,1
1.00,-0.46,-1.18,-0.48,-1.13,-0.43,-3.48,0.76,1
1.00,-0.64,-0.88,-0.49,-1.05,-0.72,-2.93,0.85,1
1.00,-0.65,-0.87,-0.65,-0.88,-0.52,-2.69,0.50,1
1.00,-0.49,-1.14,-0.71,-1.04,-0.48,-1.93,0.81,1
1.00,-0.51,-1.13,-0.51,-0.90,-0.74,-2.71,0.90,1
1.00,-0.58,-1.16,-0.66,-0.89,-0.76,-4.46,1.28,1
1.00,-0.75,-1.17,-0.47,-0.92,-0.65,-3.95,0.66,1
1.00,-0.71,-0.95,-0.66,-1.03,-0.65,-2.90,0.95,1
1.00,-0.79,-1.17,-0.44,-1.10,-0.40,-2.52,1.24,1
1.00,-0.55,-1.14,-0.70,-0.98,-0.78,-3.84,0.16,1
1.00,-0.43,-1.19,-0.51,-0.97,-0.56,-1.81,-0.03,1
1.00,-0.40,-1.20,-0.74,-0.95,-0.53,-4.48,0.25,1
1.00,-0.64,-1.07,-0.56,-1.14,-0.60,-3.51,0.95,1
1.00,-0.46,-1.01,-0.46,-0.97,-0.69,-3.81,1.20,1
1.00,-0.54,-0.98,-0.63,-0.95,-0.42,-3.70,0.53,1
1.00,-0.59,-0.97,-0.74,-0.98,-0.74,-2.56,1.17,1
1.00,-0.69,-1.18,-0.49,-1.17,-0.71,-3.03,0.04,1
1.00,-0.62,-0.97,-0.44,-1.13,-0.52,-4.05,1.26,1
1.00,-0.42,-1.08,-0.44,-0.88,-0.56,-1.21,0.39,1
1.00,-0.67,-1.09,-0.47,-1.04,-0.60,-3.70,0.55,1
1.00,-0.41,-1.04,-0.62,-1.16,-0.76,-3.92,0.91,1
1.00,-0.58,-1.15,-0.49,-0.93,-0.70,-0.93,0.15,1
1.00,-0.40,-1.14,-0.64,-1.19,-0.41,-3.74,0.58,1
1.00,-0.65,-0.86,-0.52,-1.15,-0.47,-1.54,0.07,1
1.00,-0.54,-1.07,-0.48,-1.10,-0.56,-1.24,0.68,1
1.00,-0.70,-0.98,-0.54,-0.90,-0.47,-3.82,0.30,1
1.00,-0.79,-1.04,-0.63,-0.86,-0.65,-3.53,0.28,1
1.00,-0.65,-1.18,-0.69,-0.97,-0.76,-4.35,0.20,1
1.00,-0.48,-1.00,-0.69,-0.94,-0.73,-3.73,0.05,1
1.00,-0.46,-1.03,-0.68,-0.89,-0.44,-1.55,1.23,1
1.00,-0.67,-0.90,-0.73,-0.99,-0.49,-1.46,0.63,1
1.00,-0.76,-0.90,-0.45,-1.01,-0.41,-2.83,0.13,1
1.00,-0.74,-1.19,-0.48,-1.15,-0.63,-1.30,0.20,1
1.00,-0.60,-1.02,-0.66,-1.03,-0.65,-2.19,0.88,1
1.00,-0.77,-1.05,-0.44,-1.01,-0.74,-4.10,0.76,1
1.00,-0.53,-1.18,-0.61,-0.91,-0.68,-1.20,-0.04,1
1.00,-0.72,-1.15,-0.80,-0.87,-0.42,-2.56,0.67,1
1.00,-0.78,-1.09,-0.45,-1.05,-0.52,-3.00,0.24,1
1.00,-0.67,-0.89,-0.59,-1.19,-0.72,-2.14,0.57,1
1.00,-0.72,-0.87,-0.74,-1.03,-0.75,-3.44,1.26,1
1.00,-0.46,-1.06,-0.44,-1.02,-0.71,-1.55,1.16,1
1.00,-0.76,-1.17,-0.65,-0.91,-0.61,-0.94,0.15,1
1.00,-0.54,-0.99,-0.67,-1.17,-0.75,-1.36,0.92,1
1.00,-0.67,-0.96,-0.54,-1.12,-0.67,-2.88,0.39,1
1.00,-0.77,-1.19,-0.55,-1.13,-0.73,-3.38,-0.11,1
1.00,-0.52,-1.12,-0.51,-0.86,-0.53,-2.93,1.09,1
1.00,-0.75,-0.90,-0.68,-1.01,-0.66,-2.49,0.33,1
1.00,-0.67,-1.13,-0.50,-1.13,-0.74,-3.98,0.48,1
1.00,-0.58,-0.90,-0.60,-1.02,-0.73,-2.32,0.29,1
1.00,-0.51,-1.18,-0.49,-0.93,-0.49,-1.44,-0.09,1
1.00,-0.50,-1.12,-0.47,-1.20,-0.53,-4.00,0.30,1
1.00,-0.49,-1.09,-0.52,-0.96,-0.70,-3.34,0.45,1
1.00,-0.60,-1.05,-0.69,-0.86,-0.56,-1.01,0.82,1
1.00,-0.63,-0.90,-0.55,-1.15,-0.64,-4.21,0.80,1
1.00,-0.49,-1.12,-0.55,-0.95,-0.49,-3.95,0.51,1
1.00,-0.62,-0.89,-0.44,-1.02,-0.75,-4.42,0.25,1
1.00,-0.77,-1.10,-0.62,-1.00,-0.59,-3.62,1.16,1
1.00,-0.54,-0.97,-0.52,-1.18,-0.49,-3.35,0.25,1
1.00,-0.53,-0.95,-0.56,-0.99,-0.63,-1.83,1.16,1
1.00,-0.51,-0.87,-0.57,-1.19,-0.44,-2.71,0.96,1
1.00,-0.79,-1.13,-0.72,-0.85,-0.72,-2.77,1.27,1
1.00,-0.61,-0.98,-0.65,-0.88,-0.53,-3.67,0.79,1
1.00,-0.59,-1.15,-0.43,-0.93,-0.55,-1.93,0.14,1
1.00,-0.74,-1.14,-0.49,-1.03,-0.80,-3.95,0.73,1
1.00,-0.49,-1.11,-0.46,-1.05,-0.47,-3.83,-0.14,1
1.00,-0.76,-1.19,-0.67,-0.92,-0.63,-1.49,0.23,1
1.00,-0.57,-0.87,-0.59,-1.17,-0.73,-3.09,0.65,1
1.00,-0.54,-1.04,-0.43,-1.03,-0.75,-4.39,0.81,1
1.00,-0.50,-0.97,-0.58,-0.96,-0.66,-1.63,0.11,1
1.00,-0.80,-1.14,-0.62,-1.16,-0.43,-3.49,0.61,1
1.00,-0.42,-1.04,-0.80,-1.18,-0.53,-3.25,0.10,1
1.00,-0.68,-0.85,-0.73,-0.91,-0.67,-3.76,-0.03,1
1.00,-0.51,-0.88,-0.75,-1.00,-0.68,-2.94,0.66,1
1.00,-0.64,-0.92,-0.75,-1.20,-0.46,-2.60,0.08,1
1.00,-0.53,-0.85,-0.63,-1.20,-0.58,-3.39,1.08,1
1.00,-0.79,-0.89,-0.61,-1.12,-0.77,-3.43,0.51,1
1.00,-0.55,-1.06,-0.79,-0.92,-0.79,-2.50,0.50,1
1.00,-0.64,-0.96,-0.45,-0.94,-0.54,-1.38,1.13,1
1.00,-0.79,-1.05,-0.47,-1.16,-0.68,-1.36,0.64,1
1.00,-0.72,-1.00,-0.62,-1.13,-0.50,-2.94,1.23,1
1.00,-0.61,-0.94,-0.68,-1.13,-0.53,-1.19,1.09,1
1.00,-0.77,-1.17,-0.79,-1.19,-0.44,-1.01,1.10,1
1.00,-0.65,-1.18,-0.68,-0.91,-0.57,-1.94,0.27,1
1.00,-0.62,-1.02,-0.53,-1.14,-0.64,-2.12,0.25,1
1.00,-0.46,-1.13,-0.62,-1.17,-0.62,-1.94,-0.09,1
1.00,-0.46,-1.03,-0.80,-1.04,-0.56,-4.01,0.02,1
1.00,-0.76,-0.94,-0.59,-1.07,-0.57,-4.16,0.77,1
1.00,-0.66,-0.91,-0.40,-1.01,-0.42,-2.81,-0.15,1
1.00,-0.50,-0.95,-0.57,-0.95,-0.76,-1.96,1.11,1
1.00,-0.45,-0.97,-0.70,-1.07,-0.47,-3.51,0.04,1
1.00,-0.60,-1.10,-0.47,-0.94,-0.58,-2.50,0.91,1
1.00,-0.68,-0.88,-0.78,-0.88,-0.47,-3.04,0.60,1
1.00,-0.73,-1.16,-0.70,-1.06,-0.55,-1.39,0.76,1
1.00,-0.50,-1.14,-0.56,-1.17,-0.71,-3.12,0.20,1
1.00,-0.78,-1.19,-0.66,-1.16,-0.63,-1.32,0.34,1
1.00,-0.52,-1.13,-0.41,-1.10,-0.61,-0.92,0.48,1
1.00,-0.74,-1.03,-0.58,-1.10,-0.41,-4.44,0.09,1
1.00,-0.60,-1.04,-0.60,-1.16,-0.61,-3.54,0.92,1
1.00,-0.42,-1.18,-0.78,-1.01,-0.68,-1.88,0.24,1
1.00,-0.74,-0.94,-0.76,-0.95,-0.78,-2.66,0.88,1
1.00,-0.40,-0.95,-0.46,-0.99,-0.56,-4.15,0.19,1
1.00,-0.76,-0.98,-0.75,-1.12,-0.52,-1.30,0.08,1
1.00,-0.55,-1.00,-0.80,-0.91,-0.71,-1.26,0.26,1
1.00,-0.79,-0.87,-0.45,-1.09,-0.67,-2.74,-0.01,1
1.00,-0.46,-0.89,-0.45,-0.92,-0.43,-4.17,0.48,1
1.00,-0.76,-0.86,-0.41,-1.00,-0.50,-4.03,1.12,1
1.00,-0.41,-1.17,-0.41,-0.97,-0.78,-1.26,1.19,1
1.00,-0.79,-1.08,-0.70,-0.97,-0.49,-3.94,1.27,1
1.00,-0.60,-1.00,-0.77,-1.17,-0.41,-4.21,0.90,1
1.00,-0.49,-1.17,-0.58,-1.14,-0.58,-2.88,0.27,1
1.00,-0.46,-1.18,-0.78,-1.07,-0.71,-4.23,0.92,1
1.00,-0.49,-0.89,-0.67,-1.06,-0.60,-0.86,0.76,1
1.00,-0.50,-1.03,-0.75,-0.96,-0.58,-3.46,-0.07,1
1.00,-0.66,-0.94,-0.62,-1.08,-0.72,-2.27,0.19,1
1.00,-0.46,-0.95,-0.62,-1.07,-0.44,-0.85,1.13,1
1.00,-0.73,-1.06,-0.45,-0.86,-0.72,-2.93,0.07,1
1.00,-0.55,-0.90,-0.63,-1.10,-0.71,-3.91,0.82,1
1.00,-0.77,-0.85,-0.40,-0.94,-0.46,-3.22,0.61,1
1.00,-0.76,-0.88,-0.78,-1.11,-0.74,-2.78,0.82,1
1.00,-0.58,-1.18,-0.65,-1.13,-0.45,-3.50,0.47,1
1.00,-0.44,-0.86,-0.76,-0.87,-0.46,-3.66,0.48,1
1.00,-0.72,-0.86,-0.42,-0.99,-0.48,-0.85,0.41,1
1.00,-0.75,-0.89,-0.54,-0.97,-0.43,-3.83,0.17,1
1.00,-0.62,-1.20,-0.70,-1.14,-0.63,-2.71,-0.04,1
1.00,-0.73,-1.09,-0.57,-0.98,-0.70,-3.97,-0.10,1
1.00,-0.70,-0.87,-0.62,-1.18,-0.72,-1.03,1.02,1
1.00,-0.74,-0.94,-0.62,-1.01,-0.66,-3.78,0.47,1
1.00,-0.48,-0.98,-0.45,-1.01,-0.51,-0.98,0.64,1
1.00,-0.53,-1.07,-0.51,-0.96,-0.69,-1.70,1.10,1
1.00,-0.48,-0.98,-0.60,-1.07,-0.56,-4.29,0.53,1
1.00,-0.69,-0.96,-0.75,-1.01,-0.55,-2.90,0.31,1
1.00,-0.51,-1.17,-0.65,-0.89,-0.60,-4.13,1.18,1
1.00,-0.58,-1.14,-0.64,-1.03,-0.50,-0.86,0.01,1
1.00,-0.77,-0.98,-0.72,-0.94,-0.67,-2.20,1.21,1
1.00,-0.70,-0.90,-0.80,-1.20,-0.62,-2.29,-0.06,1
1.00,-0.76,-1.02,-0.47,-0.98,-0.65,-1.92,1.06,1
1.00,-0.69,-1.15,-0.52,-0.87,-0.57,-1.49,0.15,1
1.00,-0.62,-0.89,-0.68,-1.13,-0.49,-4.31,0.30,1
1.00,-0.57,-0.92,-0.78,-0.93,-0.49,-3.38,0.58,1
1.00,-0.63,-0.91,-0.51,-0.90,-0.71,-2.83,0.33,1
1.00,-0.78,-0.88,-0.45,-0.87,-0.44,-3.58,0.48,1
1.00,-0.75,-1.19,-0.58,-1.02,-0.57,-1.03,0.35,1
1.00,-0.77,-1.00,-0.56,-1.06,-0.54,-3.20,0.03,1
1.00,-0.75,-1.19,-0.47,-0.87,-0.65,-3.82,1.28,1
1.00,-0.49,-0.96,-0.72,-1.03,-0.64,-1.83,0.75,1
1.00,-0.41,-0.97,-0.54,-1.03,-0.45,-4.10,0.39,1
1.00,-0.49,-1.18,-0.80,-1.17,-0.79,-2.41,0.53,1
1.00,-0.69,-0.85,-0.74,-1.17,-0.56,-2.77,1.10,1
1.00,-0.60,-1.01,-0.46,-0.86,-0.53,-3.17,1.03,1
1.00,-0.58,-1.03,-0.70,-1.16,-0.42,-1.54,1.23,1
1.00,-0.70,-1.18,-0.77,-0.87,-0.45,-4.30,0.56,1
1.00,-0.45,-0.99,-0.46,-1.19,-0.79,-2.02,0.40,1
1.00,-0.71,-0.97,-0.74,-0.87,-0.73,-2.69,0.08,1
1.00,-0.63,-1.04,-0.59,-1.17,-0.47,-1.31,0.34,1
1.00,-0.69,-1.06,-0.43,-1.05,-0.71,-2.15,0.68,1
1.00,-0.42,-0.97,-0.73,-0.94,-0.41,-3.92,1.24,1
1.00,-0.52,-0.87,-0.70,-1.09,-0.76,-1.05,0.82,1
1.00,-0.78,-1.04,-0.65,-1.18,-0.53,-3.82,0.35,1
1.00,-0.60,-1.13,-0.61,-0.90,-0.63,-1.49,0.89,1
1.00,-0.50,-0.91,-0.66,-1.13,-0.49,-3.33,0.92,1
1.00,-0.41,-1.12,-0.67,-1.02,-0.74,-4.43,1.27,1
1.00,-0.45,-1.17,-0.73,-1.06,-0.58,-4.05,-0.10,1
1.00,-0.61,-1.17,-0.55,-1.19,-0.47,-4.42,0.10,1
1.00,-0.66,-1.16,-0.44,-0.96,-0.78,-1.76,0.42,1
1.00,-0.40,-0.91,-0.40,-1.19,-0.60,-2.14,0.11,1
1.00,-0.69,-0.92,-0.41,-1.07,-0.52,-1.41,1.14,1
1.00,-0.41,-0.87,-0.57,-0.94,-0.43,-2.03,0.81,1
1.00,-0.77,-0.93,-0.45,-0.93,-0.65,-2.38,-0.07,1
1.00,-0.76,-1.10,-0.74,-0.86,-0.57,-3.16,0.42,1
1.00,-0.59,-0.91,-0.45,-0.94,-0.59,-1.51,0.03,1
1.00,-0.62,-1.18,-0.79,-1.18,-0.48,-3.60,0.46,1
1.00,-0.70,-1.18,-0.79,-1.15,-0.78,-2.73,0.00,1
1.00,-0.77,-0.91,-0.62,-1.12,-0.78,-2.85,-0.03,1
1.00,-0.51,-1.09,-0.62,-1.01,-0.68,-1.60,0.56,1
1.00,-0.46,-0.93,-0.52,-0.91,-0.48,-1.11,0.80,1
1.00,-0.57,-0.93,-0.70,-0.94,-0.56,-3.44,0.35,1
1.00,-0.55,-1.19,-0.61,-0.96,-0.51,-2.91,0.05,1
1.00,-0.64,-0.96,-0.78,-0.95,-0.52,-2.45,1.01,1
1.00,-0.50,-0.96,-0.64,-1.09,-0.58,-1.07,0.24,1
1.00,-0.48,-1.17,-0.59,-1.03,-0.64,-2.62,0.68,1
1.00,-0.55,-1.19,-0.64,-1.05,-0.63,-3.66,-0.02,1
1.00,-0.46,-0.99,-0.65,-1.02,-0.54,-1.84,0.08,1
1.00,-0.49,-1.10,-0.61,-1.07,-0.68,-1.76,0.36,1
1.00,-0.47,-0.90,-0.57,-0.90,-0.63,-3.07,0.05,1
1.00,-0.48,-0.97,-0.65,-1.07,-0.71,-1.55,0.60,1
1.00,-0.53,-0.97,-0.49,-1.15,-0.75,-1.98,0.18,1
1.00,-0.76,-1.08,-0.51,-1.18,-0.77,-4.32,0.77,1
1.00,-0.66,-1.11,-0.67,-0.94,-0.42,-3.96,0.48,1
1.00,-0.67,-0.87,-0.78,-0.86,-0.53,-0.90,0.10,1
1.00,-0.74,-1.05,-0.51,-1.18,-0.57,-2.55,0.74,1
1.00,-0.64,-1.03,-0.56,-0.86,-0.41,-2.22,1.26,1
1.00,-0.60,-0.99,-0.52,-1.18,-0.44,-3.62,0.94,1
1.00,-0.54,-0.90,-0.56,-0.86,-0.61,-2.66,0.22,1
1.00,-0.72,-1.01,-0.79,-1.00,-0.50,-2.85,0.83,1
1.00,-0.57,-1.06,-0.68,-1.15,-0.63,-2.60,1.18,1
1.00,-0.71,-0.85,-0.47,-1.01,-0.42,-3.06,1.02,1
1.00,-0.52,-0.96,-0.77,-1.08,-0.73,-3.78,0.32,1
1.00,-0.73,-1.07,-0.75,-0.86,-0.76,-2.47,0.52,1
1.00,-0.75,-0.91,-0.42,-1.04,-0.67,-2.95,0.89,1
1.00,-0.72,-1.09,-0.65,-0.99,-0.57,-4.36,1.01,1
1.00,-0.45,-1.01,-0.54,-1.06,-0.56,-1.04,0.28,1
1.00,-0.61,-0.98,-0.52,-1.14,-0.76,-1.75,0.61,1
1.00,-0.62,-0.86,-0.73,-0.87,-0.40,-2.47,0.30,1
1.00,-0.62,-1.18,-0.78,-1.03,-0.54,-2.17,0.66,1
1.00,-0.56,-0.89,-0.77,-1.01,-0.79,-3.66,0.54,1
1.00,-0.44,-1.09,-0.77,-1.12,-0.47,-3.24,1.04,1
1.00,-0.46,-0.94,-0.50,-1.01,-0.60,-3.50,0.51,1
1.00,-0.80,-1.10,-0.68,-0.96,-0.45,-1.19,0.52,1
1.00,-0.65,-0.90,-0.61,-1.14,-0.75,-3.17,1.09,1
1.00,-0.52,-0.90,-0.41,-1.12,-0.55,-1.93,0.51,1
1.00,-0.67,-1.20,-0.78,-0.91,-0.73,-2.35,0.89,1
1.00,-0.47,-0.86,-0.75,-1.19,-0.63,-1.57,0.71,1
1.00,-0.71,-0.97,-0.76,-1.19,-0.66,-2.70,0.73,1
1.00,-0.76,-0.86,-0.46,-0.97,-0.50,-4.48,0.40,1
1.00,-0.58,-1.08,-0.67,-1.07,-0.48,-2.79,-0.15,1
1.00,-0.40,-1.13,-0.49,-1.12,-0.62,-2.98,0.45,1
1.00,-0.78,-1.06,-0.57,-0.95,-0.44,-2.80,0.48,1
1.00,-0.68,-0.88,-0.73,-0.91,-0.41,-1.52,0.88,1
1.00,-0.43,-0.91,-0.61,-0.89,-0.55,-2.26,-0.11,1
1.00,-0.57,-1.18,-0.49,-0.92,-0.62,-3.05,0.92,1
1.00,-0.77,-0.99,-0.61,-1.05,-0.66,-1.06,0.39,1
1.00,-0.78,-0.94,-0.52,-1.20,-0.74,-3.04,0.16,1
1.00,-0.61,-0.96,-0.79,-0.87,-0.73,-4.29,0.67,1
1.00,-0.54,-1.07,-0.76,-1.18,-0.66,-1.17,0.71,1
1.00,-0.77,-1.01,-0.69,-1.17,-0.56,-4.22,0.84,1
1.00,-0.75,-1.17,-0.40,-0.93,-0.57,-2.34,0.03,1
1.00,-0.73,-1.05,-0.46,-1.06,-0.77,-3.69,0.13,1
1.00,-0.54,-1.01,-0.52,-1.06,-0.69,-3.53,1.12,1
1.00,-0.70,-1.06,-0.52,-1.10,-0.41,-3.54,0.90,1
1.00,-0.67,-1.07,-0.44,-1.11,-0.78,-1.86,1.17,1
1.00,-0.51,-1.04,-0.43,-0.90,-0.50,-0.95,0.16,1
1.00,-0.56,-1.01,-0.47,-0.97,-0.46,-2.20,-0.11,1
1.00,-0.69,-1.00,-0.51,-0.95,-0.64,-4.17,0.10,1
1.00,-0.76,-1.05,-0.74,-1.18,-0.62,-1.39,0.25,1
1.00,-0.60,-1.03,-0.65,-1.01,-0.69,-1.66,0.40,1
1.00,-0.73,-0.98,-0.66,-1.00,-0.64,-1.05,0.52,1
1.00,-0.79,-1.18,-0.41,-0.89,-0.52,-2.20,0.21,1
1.00,-0.69,-1.06,-0.71,-0.95,-0.44,-3.18,1.01,1
1.00,-0.60,-1.15,-0.46,-1.02,-0.66,-2.33,0.50,1
1.00,-0.74,-0.93,-0.75,-0.98,-0.47,-2.28,0.52,1
1.00,-0.61,-0.92,-0.73,-0.96,-0.52,-1.07,0.76,1
1.00,-0.63,-1.04,-0.42,-0.95,-0.58,-4.22,-0.05,1
1.00,-0.79,-1.00,-0.45,-1.00,-0.50,-3.15,1.28,1
1.00,-0.42,-1.18,-0.75,-0.88,-0.73,-1.23,0.52,1
1.00,-0.57,-1.04,-0.59,-1.19,-0.55,-1.46,0.36,1
1.00,-0.66,-1.19,-0.43,-1.04,-0.50,-4.48,0.33,1
1.00,-0.46,-1.18,-0.64,-1.05,-0.56,-2.84,0.11,1
1.00,-0.49,-1.17,-0.71,-0.91,-0.61,-0.96,0.72,1
1.00,-0.74,-0.98,-0.67,-1.11,-0.73,-3.31,-0.01,1
1.00,-0.78,-0.93,-0.60,-0.94,-0.50,-2.26,0.60,1
1.00,-0.78,-0.93,-0.71,-1.15,-0.59,-2.06,0.61,1
1.00,-0.45,-1.09,-0.56,-0.96,-0.68,-3.77,0.40,1
1.00,-0.77,-1.00,-0.47,-0.86,-0.74,-3.21,0.53,1
