Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
1.00,-0.52,-1.18,-0.65,-0.98,-0.49,-3.71,0.54,1,0,0
1.00,-0.46,-1.16,-0.49,-0.94,-0.47,-2.95,0.88,1,0,0
1.00,-0.57,-1.20,-0.46,-1.07,-0.52,-0.96,1.19,1,0,0
1.00,-0.43,-1.12,-0.53,-1.09,-0.46,-3.44,0.56,1,0,0
1.00,-0.58,-1.13,-0.52,-0.97,-0.49,-3.48,0.97,1,0,0
1.00,-0.50,-1.08,-0.74,-0.97,-0.67,-1.77,0.54,1,0,0
1.00,-0.53,-0.99,-0.42,-0.99,-0.63,-3.00,0.02,1,0,0
1.00,-0.75,-0.97,-0.57,-1.19,-0.62,-1.15,0.59,1,0,0
1.00,-0.42,-1.17,-0.43,-0.95,-0.65,-3.00,0.55,1,0,0
1.00,-0.73,-1.15,-0.63,-1.19,-0.71,-2.40,0.45,1,0,0
1.00,-0.74,-0.92,-0.58,-1.00,-0.69,-3.88,0.69,1,0,0
1.00,-0.71,-0.88,-0.63,-1.06,-0.79,-1.13,-0.14,1,0,0
1.00,-0.56,-0.91,-0.65,-1.18,-0.55,-1.54,1.07,1,0,0
1.00,-0.65,-0.94,-0.45,-1.05,-0.60,-3.10,0.28,1,0,0
1.00,-0.68,-0.88,-0.62,-1.13,-0.66,-1.79,0.40,1,0,0
1.00,-0.55,-0.89,-0.69,-1.01,-0.55,-1.79,0.70,1,0,0
1.00,-0.60,-0.92,-0.60,-1.12,-0.75,-4.05,0.27,1,0,0
1.00,-0.49,-0.92,-0.77,-0.87,-0.58,-3.66,0.00,1,0,0
1.00,-0.53,-1.07,-0.52,-1.19,-0.73,-4.27,0.21,1,0,0
1.00,-0.46,-1.11,-0.68,-0.98,-0.41,-3.72,0.48,1,0,0
1.00,-0.72,-1.07,-0.43,-0.98,-0.75,-3.86,1.27,1,0,0
1.00,-0.64,-1.10,-0.62,-0.87,-0.44,-0.99,0.83,1,0,0
1.00,-0.72,-1.02,-0.54,-1.17,-0.73,-1.81,0.14,1,0,0
1.00,-0.52,-0.96,-0.72,-1.01,-0.63,-2.88,0.14,1,0,0
1.00,-0.80,-0.96,-0.53,-1.05,-0.60,-3.89,0.12,1,0,0
1.00,-0.66,-1.06,-0.60,-1.02,-0.73,-3.31,1.17,1,0,0
1.00,-0.58,-1.08,-0.48,-1.05,-0.76,-4.28,0.35,1,0,0
1.00,-0.58,-0.95,-0.66,-0.91,-0.46,-2.82,0.55,1,0,0
1.00,-0.70,-0.92,-0.66,-1.03,-0.75,-0.93,0.23,1,0,0
1.00,-0.55,-0.99,-0.64,-0.91,-0.49,-3.56,0.29,1,0,0
1.00,-0.47,-1.18,-0.58,-0.91,-0.64,-3.17,0.91,1,0,0
1.00,-0.71,-1.00,-0.44,-1.12,-0.66,-1.31,0.93,1,0,0
1.00,-0.75,-0.93,-0.80,-0.86,-0.51,-3.71,0.33,1,0,0
1.00,-0.62,-1.03,-0.70,-1.13,-0.71,-2.54,1.03,1,0,0
1.00,-0.64,-1.00,-0.59,-1.09,-0.72,-3.79,1.26,1,0,0
1.00,-0.43,-0.92,-0.43,-1.07,-0.50,-0.81,0.87,1,0,0
1.00,-0.56,-1.02,-0.52,-1.00,-0.63,-0.98,0.40,1,0,0
1.00,-0.51,-0.88,-0.57,-1.05,-0.40,-2.22,0.04,1,0,0
1.00,-0.78,-1.12,-0.76,-1.14,-0.79,-2.19,1.22,1,0,0
1.00,-0.57,-1.09,-0.51,-0.89,-0.63,-1.14,1.00,1,0,0
1.00,-0.46,-0.97,-0.51,-0.86,-0.76,-2.81,0.56,1,0,0
1.00,-0.71,-1.01,-0.78,-1.03,-0.42,-2.32,0.69,1,0,0
1.00,-0.45,-0.86,-0.40,-1.00,-0.74,-1.65,0.38,1,0,0
1.00,-0.77,-0.91,-0.46,-0.92,-0.46,-4.08,-0.07,1,0,0
1.00,-0.60,-0.92,-0.76,-0.93,-0.72,-3.35,1.26,1,0,0
1.00,-0.64,-0.98,-0.45,-0.90,-0.76,-3.60,1.30,1,0,0
1.00,-0.78,-0.85,-0.45,-1.16,-0.63,-3.19,0.20,1,0,0
1.00,-0.80,-0.86,-0.65,-1.08,-0.49,-1.69,-0.11,1,0,0
1.00,-0.63,-1.20,-0.57,-1.06,-0.54,-3.20,1.08,1,0,0
1.00,-0.64,-1.12,-0.55,-0.97,-0.72,-4.08,0.32,1,0,0
1.00,-0.80,-0.93,-0.48,-0.95,-0.54,-3.68,0.23,1,0,0
1.00,-0.63,-1.07,-0.50,-1.04,-0.48,-2.53,-0.02,1,0,0
1.00,-0.45,-0.86,-0.72,-0.87,-0.79,-0.84,0.93,1,0,0
1.00,-0.62,-1.16,-0.73,-0.94,-0.68,-3.85,0.77,1,0,0
1.00,-0.77,-1.03,-0.64,-0.90,-0.80,-2.73,1.10,1,0,0
1.00,-0.70,-1.08,-0.45,-0.95,-0.72,-2.72,0.28,1,0,0
1.00,-0.41,-1.19,-0.68,-1.18,-0.49,-2.05,0.42,1,0,0
1.00,-0.49,-1.07,-0.77,-1.14,-0.48,-1.95,1.10,1,0,0
1.00,-0.76,-1.06,-0.68,-1.06,-0.66,-1.63,0.35,1,0,0
1.00,-0.41,-0.87,-0.58,-0.95,-0.52,-2.23,0.14,1,0,0
1.00,-0.51,-0.94,-0.51,-1.14,-0.73,-2.62,0.10,1,0,0
1.00,-0.51,-0.86,-0.48,-1.14,-0.54,-1.47,0.64,1,0,0
1.00,-0.56,-1.15,-0.80,-0.90,-0.73,-2.14,0.94,1,0,0
1.00,-0.64,-1.12,-0.69,-0.92,-0.50,-4.35,0.18,1,0,0
1.00,-0.68,-1.15,-0.49,-1.03,-0.61,-3.77,1.18,1,0,0
1.00,-0.44,-0.99,-0.61,-0.93,-0.70,-3.13,0.59,1,0,0
1.00,-0.48,-1.05,-0.65,-1.06,-0.75,-4.49,0.31,1,0,0
1.00,-0.53,-1.06,-0.45,-1.13,-0.47,-3.58,0.60,1,0,0
1.00,-0.69,-0.89,-0.75,-0.96,-0.66,-1.53,1.03,1,0,0
1.00,-0.48,-0.89,-0.59,-0.95,-0.74,-3.67,0.50,1,0,0
1.00,-0.55,-1.06,-0.52,-1.07,-0.64,-3.74,0.20,1,0,0
1.00,-0.77,-0.95,-0.74,-1.18,-0.60,-1.00,0.08,1,0,0
1.00,-0.73,-1.05,-0.52,-1.07,-0.48,-1.11,0.93,1,0,0
1.00,-0.61,-0.90,-0.59,-0.96,-0.56,-1.34,0.09,1,0,0
1.00,-0.75,-0.98,-0.53,-0.86,-0.79,-3.04,0.15,1,0,0
1.00,-0.51,-0.88,-0.62,-1.10,-0.46,-1.18,0.46,1,0,0
1.00,-0.62,-1.08,-0.51,-1.02,-0.75,-1.49,0.63,1,0,0
1.00,-0.67,-1.05,-0.56,-0.88,-0.51,-2.44,0.17,1,0,0
1.00,-0.63,-1.17,-0.56,-0.94,-0.45,-4.32,0.61,1,0,0
1.00,-0.78,-1.00,-0.57,-1.09,-0.42,-4.24,0.47,1,0,0
1.00,-0.48,-1.15,-0.47,-0.90,-0.54,-3.46,0.68,1,0,0
1.00,-0.41,-1.00,-0.68,-0.99,-0.67,-1.08,0.80,1,0,0
1.00,-0.76,-1.07,-0.41,-0.97,-0.41,-2.65,-0.10,1,0,0
1.00,-0.77,-0.85,-0.68,-1.08,-0.74,-3.10,0.78,1,0,0
1.00,-0.45,-1.02,-0.51,-1.02,-0.63,-1.12,0.05,1,0,0
1.00,-0.65,-1.11,-0.60,-1.12,-0.60,-2.86,0.59,1,0,0
1.00,-0.58,-1.10,-0.58,-1.12,-0.72,-1.87,1.29,1,0,0
1.00,-0.79,-1.11,-0.42,-0.86,-0.75,-3.08,0.17,1,0,0
1.00,-0.54,-0.93,-0.56,-1.16,-0.57,-4.26,-0.01,1,0,0
1.00,-0.63,-1.14,-0.66,-0.90,-0.79,-0.98,0.95,1,0,0
1.00,-0.57,-1.02,-0.64,-1.06,-0.53,-3.37,1.15,1,0,0
1.00,-0.72,-1.11,-0.61,-0.86,-0.77,-3.50,0.59,1,0,0
1.00,-0.54,-1.03,-0.77,-1.02,-0.75,-2.97,0.21,1,0,0
1.00,-0.46,-1.04,-0.62,-1.15,-0.73,-3.84,0.61,1,0,0
1.00,-0.43,-1.05,-0.57,-0.91,-0.76,-1.75,0.98,1,0,0
1.00,-0.44,-0.92,-0.67,-0.97,-0.43,-2.40,0.66,1,0,0
1.00,-0.48,-0.87,-0.44,-1.12,-0.59,-0.93,0.42,1,0,0
1.00,-0.78,-0.92,-0.44,-1.04,-0.41,-2.44,0.37,1,0,0
1.00,-0.57,-1.00,-0.72,-0.98,-0.46,-1.36,-0.02,1,0,0
1.00,-0.68,-1.03,-0.60,-0.89,-0.68,-4.17,1.07,1,0,0
1.00,-0.60,-1.19,-0.74,-1.01,-0.55,-1.79,0.46,1,0,0
1.00,-0.78,-1.16,-0.60,-1.03,-0.78,-1.16,0.68,1,0,0
1.00,-0.51,-0.98,-0.55,-1.00,-0.73,-3.04,-0.05,1,0,0
1.00,-0.70,-1.09,-0.49,-1.17,-0.68,-1.40,-0.02,1,0,0
1.00,-0.76,-0.86,-0.69,-0.86,-0.43,-1.74,-0.03,1,0,0
1.00,-0.50,-1.14,-0.51,-0.98,-0.56,-1.84,0.85,1,0,0
1.00,-0.43,-1.12,-0.54,-1.05,-0.57,-3.44,1.14,1,0,0
1.00,-0.73,-0.88,-0.42,-1.07,-0.56,-2.25,0.43,1,0,0
1.00,-0.50,-0.88,-0.69,-1.02,-0.47,-0.90,1.01,1,0,0
1.00,-0.73,-0.99,-0.66,-0.87,-0.40,-3.46,0.49,1,0,0
1.00,-0.77,-0.89,-0.53,-1.02,-0.71,-1.05,0.01,1,0,0
1.00,-0.76,-1.10,-0.43,-0.94,-0.46,-2.96,0.92,1,0,0
1.00,-0.72,-1.03,-0.78,-0.88,-0.40,-1.65,1.14,1,0,0
1.00,-0.77,-1.06,-0.45,-1.16,-0.75,-1.14,0.74,1,0,0
1.00,-0.47,-0.91,-0.63,-0.86,-0.72,-1.26,1.29,1,0,0
1.00,-0.62,-0.99,-0.50,-1.07,-0.51,-1.08,-0.05,1,0,0
1.00,-0.46,-1.18,-0.75,-1.19,-0.50,-0.99,1.11,1,0,0
1.00,-0.43,-1.07,-0.53,-0.89,-0.53,-3.39,0.88,1,0,0
1.00,-0.60,-1.04,-0.53,-0.91,-0.71,-3.66,1.20,1,0,0
1.00,-0.66,-0.91,-0.48,-0.86,-0.79,-2.91,0.59,1,0,0
1.00,-0.59,-1.12,-0.51,-0.94,-0.59,-4.11,1.29,1,0,0
1.00,-0.58,-1.18,-0.49,-1.06,-0.72,-4.27,0.25,1,0,0
1.00,-0.71,-0.97,-0.42,-1.18,-0.71,-2.17,1.14,1,0,0
1.00,-0.75,-0.95,-0.78,-1.04,-0.69,-3.79,-0.01,1,0,0
1.00,-0.47,-0.90,-0.66,-0.95,-0.44,-0.92,-0.13,1,0,0
1.00,-0.56,-1.17,-0.47,-0.95,-0.49,-3.82,0.43,1,0,0
1.00,-0.60,-1.09,-0.52,-1.11,-0.59,-2.89,0.09,1,0,0
1.00,-0.80,-1.05,-0.53,-0.89,-0.49,-3.61,1.04,1,0,0
1.00,-0.50,-1.07,-0.47,-1.04,-0.56,-2.28,0.35,1,0,0
1.00,-0.66,-1.07,-0.50,-1.02,-0.53,-2.78,0.99,1,0,0
1.00,-0.43,-0.91,-0.72,-1.20,-0.68,-2.46,0.66,1,0,0
1.00,-0.63,-1.19,-0.45,-0.90,-0.54,-4.05,-0.12,1,0,0
1.00,-0.77,-1.06,-0.50,-1.01,-0.67,-1.18,-0.08,1,0,0
1.00,-0.54,-1.09,-0.71,-0.90,-0.56,-2.33,1.02,1,0,0
1.00,-0.43,-0.87,-0.48,-1.00,-0.46,-1.21,0.70,1,0,0
1.00,-0.64,-0.97,-0.58,-0.86,-0.40,-2.79,0.21,1,0,0
1.00,-0.77,-0.96,-0.64,-0.89,-0.49,-2.18,1.20,1,0,0
1.00,-0.53,-1.11,-0.64,-1.16,-0.48,-1.30,0.71,1,0,0
1.00,-0.69,-0.88,-0.60,-0.92,-0.49,-1.69,0.20,1,0,0
1.00,-0.61,-0.97,-0.47,-1.00,-0.64,-2.18,0.17,1,0,0
1.00,-0.56,-1.04,-0.41,-1.19,-0.57,-3.52,1.07,1,0,0
1.00,-0.76,-1.14,-0.50,-1.20,-0.78,-2.71,0.30,1,0,0
1.00,-0.48,-0.93,-0.66,-0.95,-0.54,-2.54,0.07,1,0,0
1.00,-0.78,-1.02,-0.74,-0.86,-0.72,-3.89,0.79,1,0,0
1.00,-0.49,-1.10,-0.65,-1.02,-0.53,-3.28,0.53,1,0,0
1.00,-0.59,-0.97,-0.62,-1.14,-0.67,-3.22,0.98,1,0,0
1.00,-0.61,-1.15,-0.57,-0.86,-0.45,-1.24,0.33,1,0,0
1.00,-0.67,-0.89,-0.52,-1.03,-0.45,-3.48,0.07,1,0,0
1.00,-0.70,-0.92,-0.53,-1.09,-0.75,-2.73,0.91,1,0,0
1.00,-0.48,-0.89,-0.41,-1.20,-0.67,-2.53,0.42,1,0,0
1.00,-0.42,-1.02,-0.74,-0.85,-0.72,-2.71,0.88,1,0,0
1.00,-0.53,-0.90,-0.43,-0.85,-0.67,-4.50,1.10,1,0,0
1.00,-0.55,-1.10,-0.65,-0.91,-0.75,-2.20,0.10,1,0,0
1.00,-0.70,-0.94,-0.59,-1.15,-0.57,-1.36,0.56,1,0,0
1.00,-0.42,-1.03,-0.53,-1.14,-0.58,-2.54,0.54,1,0,0
1.00,-0.74,-1.18,-0.64,-1.08,-0.56,-3.15,0.82,1,0,0
1.00,-0.49,-0.99,-0.59,-1.09,-0.79,-2.88,0.42,1,0,0
1.00,-0.76,-0.99,-0.44,-0.98,-0.59,-1.80,0.37,1,0,0
1.00,-0.51,-0.91,-0.61,-1.03,-0.48,-2.14,0.85,1,0,0
1.00,-0.54,-1.15,-0.57,-1.01,-0.71,-3.35,0.68,1,0,0
1.00,-0.77,-1.17,-0.66,-0.98,-0.59,-3.48,0.56,1,0,0
1.00,-0.54,-1.12,-0.58,-0.92,-0.74,-3.25,-0.06,1,0,0
1.00,-0.57,-0.89,-0.48,-1.11,-0.52,-1.74,0.51,1,0,0
1.00,-0.79,-1.05,-0.79,-0.99,-0.41,-1.41,-0.03,1,0,0
1.00,-0.55,-1.13,-0.62,-0.97,-0.79,-4.38,0.24,1,0,0
1.00,-0.66,-1.04,-0.45,-1.14,-0.73,-2.02,0.44,1,0,0
1.00,-0.75,-0.87,-0.46,-1.11,-0.66,-3.37,0.35,1,0,0
1.00,-0.42,-1.01,-0.63,-0.86,-0.43,-3.02,-0.10,1,0,0
1.00,-0.67,-1.13,-0.52,-1.03,-0.57,-1.50,-0.09,1,0,0
1.00,-0.76,-0.99,-0.64,-0.92,-0.75,-0.94,0.90,1,0,0
1.00,-0.63,-0.97,-0.74,-1.19,-0.69,-1.83,0.70,1,0,0
1.00,-0.65,-1.00,-0.53,-1.02,-0.66,-3.34,1.05,1,0,0
1.00,-0.41,-1.10,-0.77,-1.18,-0.78,-3.13,0.98,1,0,0
1.00,-0.54,-0.98,-0.57,-1.04,-0.69,-1.64,1.18,1,0,0
1.00,-0.55,-0.94,-0.77,-1.07,-0.58,-3.32,0.51,1,0,0
1.00,-0.77,-1.16,-0.71,-0.87,-0.73,-2.56,0.80,1,0,0
1.00,-0.44,-1.14,-0.63,-1.06,-0.45,-4.30,-0.07,1,0,0
1.00,-0.71,-1.01,-0.43,-0.90,-0.57,-1.66,1.17,1,0,0
1.00,-0.78,-0.93,-0.75,-1.12,-0.57,-3.84,0.53,1,0,0
1.00,-0.50,-0.96,-0.66,-1.07,-0.72,-0.92,1.02,1,0,0
1.00,-0.62,-1.15,-0.74,-1.17,-0.80,-1.75,1.23,1,0,0
1.00,-0.62,-1.04,-0.77,-1.19,-0.65,-3.83,0.40,1,0,0
1.00,-0.61,-1.16,-0.74,-0.98,-0.54,-3.82,0.70,1,0,0
1.00,-0.43,-0.94,-0.67,-0.87,-0.47,-3.24,1.01,1,0,0
1.00,-0.78,-0.95,-0.71,-1.14,-0.46,-2.40,-0.09,1,0,0
1.00,-0.49,-0.95,-0.55,-0.85,-0.71,-1.54,0.57,1,0,0
1.00,-0.64,-1.02,-0.71,-0.98,-0.62,-3.66,0.60,1,0,0
1.00,-0.40,-1.18,-0.71,-1.07,-0.60,-4.30,1.18,1,0,0
1.00,-0.79,-1.05,-0.56,-0.89,-0.67,-2.33,0.02,1,0,0
1.00,-0.76,-1.05,-0.41,-1.13,-0.49,-3.39,-0.03,1,0,0
1.00,-0.44,-0.91,-0.51,-1.05,-0.41,-4.19,0.04,1,0,0
1.00,-0.67,-0.95,-0.53,-1.09,-0.56,-1.50,0.00,1,0,0
1.00,-0.70,-0.86,-0.74,-0.98,-0.64,-3.35,0.72,1,0,0
1.00,-0.72,-0.98,-0.45,-1.10,-0.78,-2.23,0.59,1,0,0
1.00,-0.77,-1.04,-0.48,-0.93,-0.68,-2.35,0.64,1,0,0
1.00,-0.48,-1.02,-0.43,-1.06,-0.46,-3.60,0.21,1,0,0
1.00,-0.49,-1.08,-0.68,-1.15,-0.58,-4.34,1.09,1,0,0
1.00,-0.71,-1.07,-0.57,-1.07,-0.79,-3.93,0.63,1,0,0
1.00,-0.45,-0.90,-0.70,-1.01,-0.42,-1.19,1.23,1,0,0
1.00,-0.47,-1.05,-0.55,-0.86,-0.49,-1.49,0.31,1,0,0
1.00,-0.56,-1.19,-0.42,-0.89,-0.52,-3.54,0.57,1,0,0
1.00,-0.56,-1.19,-0.45,-1.12,-0.57,-2.39,0.08,1,0,0
1.00,-0.73,-1.08,-0.41,-1.17,-0.61,-2.91,0.28,1,0,0
1.00,-0.79,-1.08,-0.51,-1.06,-0.58,-3.92,1.20,1,0,0
1.00,-0.79,-1.10,-0.46,-1.16,-0.73,-1.41,0.36,1,0,0
1.00,-0.42,-0.86,-0.52,-1.19,-0.40,-0.88,0.47,1,0,0
1.00,-0.68,-0.92,-0.55,-1.13,-0.56,-2.59,0.14,1,0,0
1.00,-0.48,-1.03,-0.72,-0.93,-0.43,-0.81,0.48,1,0,0
1.00,-0.42,-0.96,-0.42,-0.97,-0.69,-1.47,0.56,1,0,0
1.00,-0.70,-1.04,-0.42,-1.17,-0.80,-2.91,0.24,1,0,0
1.00,-0.57,-0.90,-0.69,-1.03,-0.40,-3.07,0.89,1,0,0
1.00,-0.66,-1.11,-0.51,-1.08,-0.63,-1.92,0.88,1,0,0
1.00,-0.41,-0.93,-0.44,-0.88,-0.77,-2.55,0.95,1,0,0
1.00,-0.45,-0.93,-0.52,-1.19,-0.61,-1.58,0.25,1,0,0
1.00,-0.59,-1.10,-0.44,-1.11,-0.64,-4.01,0.88,1,0,0
1.00,-0.71,-1.17,-0.55,-0.96,-0.78,-2.37,0.65,1,0,0
1.00,-0.43,-1.17,-0.62,-0.85,-0.56,-3.59,0.46,1,0,0
1.00,-0.72,-0.94,-0.63,-0.94,-0.72,-4.17,0.36,1,0,0
1.00,-0.52,-1.04,-0.64,-1.08,-0.44,-3.51,0.42,1,0,0
1.00,-0.59,-1.01,-0.61,-1.06,-0.43,-4.17,0.80,1,0,0
1.00,-0.61,-1.12,-0.53,-1.13,-0.50,-2.82,0.34,1,0,0
1.00,-0.61,-1.16,-0.45,-1.11,-0.75,-1.51,0.41,1,0,0
1.00,-0.49,-1.09,-0.72,-0.87,-0.47,-3.64,-0.10,1,0,0
1.00,-0.67,-0.98,-0.41,-1.10,-0.66,-4.03,1.09,1,0,0
1.00,-0.70,-0.89,-0.70,-0.99,-0.76,-2.73,0.81,1,0,0
1.00,-0.47,-1.08,-0.70,-1.17,-0.53,-2.51,1.28,1,0,0
1.00,-0.66,-0.92,-0.56,-0.94,-0.61,-2.06,0.51,1,0,0
1.00,-0.60,-1.18,-0.54,-0.97,-0.72,-1.83,0.75,1,0,0
1.00,-0.51,-0.94,-0.40,-0.98,-0.44,-1.36,0.52,1,0,0
1.00,-0.51,-0.98,-0.75,-1.00,-0.53,-0.82,0.69,1,0,0
1.00,-0.40,-1.12,-0.48,-0.97,-0.66,-2.49,1.12,1,0,0
1.00,-0.70,-1.19,-0.72,-0.97,-0.53,-2.28,0.55,1,0,0
1.00,-0.75,-1.11,-0.42,-1.08,-0.77,-0.82,1.22,1,0,0
1.00,-0.72,-1.14,-0.52,-1.11,-0.54,-3.37,0.19,1,0,0
1.00,-0.58,-1.04,-0.67,-1.09,-0.61,-2.65,0.93,1,0,0
1.00,-0.79,-0.92,-0.56,-0.95,-0.48,-3.69,0.30,1,0,0
1.00,-0.60,-1.11,-0.46,-1.05,-0.40,-0.98,0.78,1,0,0
1.00,-0.66,-1.08,-0.59,-0.91,-0.57,-4.14,1.04,1,0,0
1.00,-0.46,-1.06,-0.63,-0.86,-0.47,-4.03,1.02,1,0,0
1.00,-0.57,-0.98,-0.68,-0.90,-0.62,-4.24,0.39,1,0,0
1.00,-0.68,-1.04,-0.54,-1.12,-0.56,-1.97,-0.10,1,0,0
1.00,-0.67,-1.14,-0.79,-0.99,-0.77,-4.42,0.19,1,0,0
1.00,-0.45,-0.89,-0.79,-1.18,-0.79,-3.97,0.24,1,0,0
1.00,-0.78,-0.95,-0.46,-0.99,-0.59,-3.36,0.08,1,0,0
1.00,-0.70,-1.08,-0.74,-1.04,-0.72,-3.96,0.19,1,0,0
1.00,-0.51,-1.00,-0.58,-1.03,-0.49,-1.19,1.06,1,0,0
1.00,-0.70,-1.12,-0.78,-1.05,-0.45,-3.23,0.09,1,0,0
1.00,-0.50,-1.05,-0.42,-1.05,-0.61,-0.89,0.16,1,0,0
1.00,-0.62,-0.95,-0.54,-0.98,-0.75,-1.49,1.17,1,0,0
1.00,-0.68,-1.00,-0.73,-1.00,-0.40,-1.29,0.18,1,0,0
1.00,-0.40,-0.87,-0.55,-0.91,-0.67,-2.10,1.30,1,0,0
1.00,-0.42,-1.12,-0.71,-1.14,-0.73,-2.93,0.24,1,0,0
1.00,-0.41,-0.97,-0.64,-1.07,-0.56,-3.10,0.70,1,0,0
1.00,-0.40,-0.93,-0.60,-0.96,-0.58,-2.17,0.14,1,0,0
1.00,-0.62,-1.14,-0.69,-1.18,-0.73,-2.83,0.91,1,0,0
1.00,-0.72,-1.00,-0.41,-1.14,-0.40,-1.37,0.03,1,0,0
1.00,-0.49,-0.99,-0.70,-1.06,-0.44,-2.43,0.36,1,0,0
1.00,-0.65,-0.86,-0.65,-1.08,-0.44,-0.83,0.71,1,0,0
1.00,-0.54,-1.08,-0.48,-0.97,-0.79,-3.62,0.89,1,0,0
1.00,-0.47,-1.12,-0.43,-1.18,-0.56,-4.00,0.15,1,0,0
1.00,-0.48,-1.17,-0.61,-1.00,-0.62,-2.81,0.75,1,0,0
1.00,-0.48,-0.98,-0.77,-1.17,-0.48,-1.71,0.67,1,0,0
1.00,-0.63,-1.01,-0.79,-0.99,-0.77,-0.86,0.71,1,0,0
1.00,-0.45,-1.13,-0.49,-1.12,-0.47,-1.60,0.82,1,0,0
1.00,-0.43,-0.88,-0.63,-1.10,-0.75,-1.80,-0.02,1,0,0
1.00,-0.61,-1.04,-0.61,-0.91,-0.52,-3.65,1.00,1,0,0
1.00,-0.53,-0.96,-0.41,-0.93,-0.52,-3.92,0.45,1,0,0
1.00,-0.48,-1.13,-0.64,-1.18,-0.68,-1.56,0.39,1,0,0
1.00,-0.54,-0.97,-0.60,-1.05,-0.76,-1.08,0.03,1,0,0
1.00,-0.74,-0.99,-0.57,-1.19,-0.49,-2.75,1.30,1,0,0
1.00,-0.57,-1.08,-0.66,-0.87,-0.80,-3.68,0.01,1,0,0
1.00,-0.76,-0.95,-0.71,-0.87,-0.57,-3.82,0.46,1,0,0
1.00,-0.51,-1.16,-0.73,-1.19,-0.63,-2.29,1.19,1,0,0
1.00,-0.73,-1.10,-0.49,-1.16,-0.54,-2.11,0.04,1,0,0
1.00,-0.60,-1.06,-0.79,-1.10,-0.69,-2.90,0.36,1,0,0
1.00,-0.50,-0.92,-0.59,-0.95,-0.78,-4.43,0.10,1,0,0
1.00,-0.66,-0.87,-0.53,-0.93,-0.44,-2.13,0.42,1,0,0
1.00,-0.52,-0.92,-0.69,-1.12,-0.54,-1.56,0.68,1,0,0
1.00,-0.62,-0.89,-0.60,-1.10,-0.60,-3.05,0.04,1,0,0
1.00,-0.46,-1.09,-0.54,-1.00,-0.72,-2.77,0.02,1,0,0
1.00,-0.69,-0.92,-0.42,-0.98,-0.76,-4.49,0.59,1,0,0
1.00,-0.51,-1.16,-0.40,-0.92,-0.75,-1.61,0.99,1,0,0
1.00,-0.54,-1.11,-0.47,-0.93,-0.74,-3.73,1.28,1,0,0
1.00,-0.68,-1.15,-0.41,-1.02,-0.56,-1.07,0.38,1,0,0
1.00,-0.67,-0.89,-0.54,-1.05,-0.45,-3.46,1.11,1,0,0
1.00,-0.77,-0.86,-0.67,-0.95,-0.42,-1.00,0.90,1,0,0
1.00,-0.70,-1.18,-0.58,-0.93,-0.60,-2.99,0.84,1,0,0
1.00,-0.62,-0.90,-0.73,-1.04,-0.67,-1.51,-0.11,1,0,0
1.00,-0.59,-1.08,-0.72,-0.88,-0.64,-3.95,0.83,1,0,0
1.00,-0.58,-0.97,-0.51,-0.95,-0.62,-2.27,0.81,1,0,0
1.00,-0.64,-1.00,-0.78,-1.19,-0.47,-2.02,0.04,1,0,0
1.00,-0.69,-1.00,-0.47,-1.13,-0.50,-3.81,0.05,1,0,0
1.00,-0.58,-1.04,-0.59,-0.94,-0.62,-3.35,1.18,1,0,0
1.00,-0.56,-1.19,-0.45,-1.06,-0.78,-2.82,1.27,1,0,0
1.00,-0.64,-1.16,-0.72,-0.89,-0.42,-3.48,1.14,1,0,0
1.00,-0.44,-1.13,-0.59,-1.08,-0.70,-3.96,0.29,1,0,0
1.00,-0.71,-1.16,-0.71,-1.06,-0.59,-1.79,0.49,1,0,0
1.00,-0.48,-1.09,-0.64,-0.96,-0.44,-2.56,0.96,1,0,0
1.00,-0.44,-1.18,-0.74,-1.13,-0.69,-1.69,0.22,1,0,0
1.00,-0.75,-1.03,-0.77,-1.06,-0.51,-3.26,1.17,1,0,0
1.00,-0.77,-1.08,-0.49,-1.12,-0.76,-3.53,1.23,1,0,0
1.00,-0.50,-1.10,-0.76,-1.10,-0.70,-3.57,-0.01,1,0,0
1.00,-0.71,-0.95,-0.55,-0.92,-0.65,-2.71,1.03,1,0,0
1.00,-0.74,-0.95,-0.51,-0.95,-0.63,-1.06,0.10,1,0,0
1.00,-0.45,-0.88,-0.62,-0.86,-0.73,-3.32,0.10,1,0,0
1.00,-0.57,-1.17,-0.57,-0.92,-0.64,-4.37,0.33,1,0,0
1.00,-0.42,-1.12,-0.61,-1.00,-0.49,-3.93,0.89,1,0,0
1.00,-0.55,-0.91,-0.75,-1.08,-0.50,-1.09,1.11,1,0,0
1.00,-0.79,-1.11,-0.59,-1.10,-0.48,-3.55,0.62,1,0,0
1.00,-0.71,-1.12,-0.79,-0.94,-0.45,-2.54,0.85,1,0,0
1.00,-0.48,-1.07,-0.63,-1.04,-0.58,-4.47,0.45,1,0,0
1.00,-0.61,-1.03,-0.58,-0.93,-0.45,-2.96,0.52,1,0,0
1.00,-0.73,-1.17,-0.66,-0.89,-0.74,-3.99,0.56,1,0,0
1.00,-0.61,-1.00,-0.41,-0.87,-0.77,-1.65,1.15,1,0,0
1.00,-0.66,-0.96,-0.67,-0.89,-0.58,-3.56,0.26,1,0,0
1.00,-0.41,-1.15,-0.45,-1.06,-0.80,-2.91,0.88,1,0,0
