Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2,y3
1.00,-0.45,-1.04,-0.56,-1.00,-0.45,-2.58,0.02,1,0,0
1.00,-0.55,-1.12,-0.50,-1.11,-0.48,-2.88,0.39,1,0,0
1.00,-0.73,-0.86,-0.46,-0.93,-0.41,-2.38,0.10,1,0,0
1.00,-0.72,-1.19,-0.76,-0.89,-0.71,-0.83,0.83,1,0,0
1.00,-0.72,-1.01,-0.65,-0.97,-0.56,-2.06,-0.12,1,0,0
1.00,-0.42,-1.08,-0.47,-0.93,-0.70,-2.26,1.19,1,0,0
1.00,-0.41,-0.94,-0.67,-0.90,-0.70,-4.27,0.02,1,0,0
1.00,-0.48,-0.93,-0.47,-0.98,-0.49,-4.28,0.39,1,0,0
1.00,-0.76,-1.00,-0.57,-1.15,-0.78,-3.10,0.44,1,0,0
1.00,-0.47,-1.10,-0.53,-0.88,-0.41,-2.70,0.77,1,0,0
1.00,-0.46,-0.89,-0.56,-0.92,-0.65,-1.06,-0.12,1,0,0
1.00,-0.72,-0.88,-0.80,-1.12,-0.57,-2.35,0.27,1,0,0
1.00,-0.77,-0.94,-0.69,-1.08,-0.56,-4.07,0.01,1,0,0
1.00,-0.54,-1.12,-0.60,-0.89,-0.75,-4.27,0.90,1,0,0
1.00,-0.78,-0.88,-0.56,-1.07,-0.71,-2.77,1.22,1,0,0
1.00,-0.49,-1.07,-0.76,-1.06,-0.41,-3.92,0.22,1,0,0
1.00,-0.45,-0.95,-0.57,-0.86,-0.69,-2.19,0.06,1,0,0
1.00,-0.61,-1.05,-0.68,-1.13,-0.43,-2.82,0.07,1,0,0
1.00,-0.43,-1.15,-0.56,-1.20,-0.48,-3.78,0.84,1,0,0
1.00,-0.61,-0.86,-0.67,-0.97,-0.45,-2.35,1.10,1,0,0
1.00,-0.56,-1.17,-0.69,-1.13,-0.80,-2.17,1.13,1,0,0
1.00,-0.47,-0.93,-0.63,-1.14,-0.47,-4.20,1.19,1,0,0
1.00,-0.49,-1.15,-0.79,-1.05,-0.68,-1.73,0.41,1,0,0
1.00,-0.56,-1.14,-0.52,-0.91,-0.70,-1.93,0.19,1,0,0
1.00,-0.77,-1.20,-0.54,-0.92,-0.69,-3.95,0.15,1,0,0
1.00,-0.63,-0.86,-0.50,-0.92,-0.69,-3.70,0.27,1,0,0
1.00,-0.73,-1.02,-0.68,-1.00,-0.70,-3.92,0.83,1,0,0
1.00,-0.51,-0.98,-0.46,-1.17,-0.66,-1.22,0.57,1,0,0
1.00,-0.63,-0.95,-0.63,-1.03,-0.55,-3.53,0.20,1,0,0
1.00,-0.59,-0.85,-0.60,-1.10,-0.51,-1.67,1.22,1,0,0
1.00,-0.43,-0.91,-0.57,-1.01,-0.48,-3.05,1.23,1,0,0
1.00,-0.78,-1.05,-0.57,-1.10,-0.53,-0.91,1.25,1,0,0
1.00,-0.74,-1.17,-0.45,-0.96,-0.50,-4.49,-0.06,1,0,0
1.00,-0.44,-1.03,-0.65,-0.96,-0.69,-1.52,-0.13,1,0,0
1.00,-0.73,-0.89,-0.41,-0.97,-0.42,-4.16,1.29,1,0,0
1.00,-0.76,-1.12,-0.53,-0.92,-0.64,-3.40,0.60,1,0,0
1.00,-0.68,-0.98,-0.53,-1.19,-0.53,-2.40,1.19,1,0,0
1.00,-0.58,-1.08,-0.44,-0.87,-0.71,-4.07,0.71,1,0,0
1.00,-0.45,-1.02,-0.66,-0.86,-0.49,-2.49,0.52,1,0,0
1.00,-0.41,-0.90,-0.62,-1.06,-0.74,-2.81,-0.12,1,0,0
1.00,-0.74,-0.91,-0.52,-1.05,-0.65,-3.97,0.99,1,0,0
1.00,-0.46,-0.93,-0.76,-0.96,-0.75,-2.40,-0.02,1,0,0
1.00,-0.52,-1.08,-0.43,-1.03,-0.49,-2.95,0.83,1,0,0
1.00,-0.69,-0.91,-0.65,-0.89,-0.58,-1.13,1.07,1,0,0
1.00,-0.58,-1.06,-0.70,-0.90,-0.50,-2.70,0.32,1,0,0
1.00,-0.76,-1.07,-0.70,-0.90,-0.49,-1.77,0.51,1,0,0
1.00,-0.78,-1.01,-0.66,-1.13,-0.78,-3.83,1.09,1,0,0
1.00,-0.63,-1.10,-0.49,-1.05,-0.56,-4.04,1.08,1,0,0
1.00,-0.67,-0.87,-0.65,-0.86,-0.40,-1.22,0.06,1,0,0
1.00,-0.60,-0.93,-0.46,-1.18,-0.62,-2.80,0.69,1,0,0
1.00,-0.52,-1.14,-0.56,-0.93,-0.53,-1.37,1.27,1,0,0
1.00,-0.44,-1.03,-0.64,-0.88,-0.47,-2.15,0.00,1,0,0
1.00,-0.41,-0.98,-0.70,-1.09,-0.43,-3.90,0.90,1,0,0
1.00,-0.41,-1.09,-0.71,-0.88,-0.80,-2.81,1.25,1,0,0
1.00,-0.77,-1.01,-0.70,-0.89,-0.44,-2.38,0.91,1,0,0
1.00,-0.67,-1.03,-0.55,-1.07,-0.80,-2.57,1.02,1,0,0
1.00,-0.70,-1.08,-0.48,-1.14,-0.48,-3.43,0.27,1,0,0
1.00,-0.58,-0.89,-0.71,-0.86,-0.46,-3.41,0.75,1,0,0
1.00,-0.46,-0.90,-0.56,-0.86,-0.63,-2.79,0.02,1,0,0
1.00,-0.63,-0.86,-0.52,-0.99,-0.67,-3.13,0.60,1,0,0
1.00,-0.71,-0.86,-0.72,-0.96,-0.59,-2.68,0.09,1,0,0
1.00,-0.66,-1.01,-0.46,-1.04,-0.59,-3.91,1.02,1,0,0
1.00,-0.49,-1.02,-0.59,-0.88,-0.68,-3.65,-0.05,1,0,0
1.00,-0.75,-1.04,-0.42,-0.91,-0.52,-1.68,1.12,1,0,0
1.00,-0.43,-1.18,-0.64,-0.92,-0.53,-1.15,1.19,1,0,0
1.00,-0.49,-0.91,-0.58,-1.07,-0.52,-1.32,1.27,1,0,0
1.00,-0.71,-1.16,-0.42,-1.10,-0.44,-2.30,0.86,1,0,0
1.00,-0.46,-0.91,-0.61,-0.94,-0.75,-2.08,0.67,1,0,0
1.00,-0.48,-0.96,-0.62,-1.15,-0.66,-2.57,0.48,1,0,0
1.00,-0.67,-0.85,-0.71,-1.16,-0.68,-2.59,0.89,1,0,0
1.00,-0.50,-1.02,-0.55,-1.02,-0.46,-1.96,1.23,1,0,0
1.00,-0.77,-1.01,-0.43,-1.04,-0.63,-1.37,0.93,1,0,0
1.00,-0.41,-1.07,-0.54,-0.97,-0.45,-2.17,-0.12,1,0,0
1.00,-0.67,-1.15,-0.60,-1.07,-0.75,-3.81,1.18,1,0,0
1.00,-0.54,-1.00,-0.51,-0.96,-0.48,-2.79,0.08,1,0,0
1.00,-0.48,-1.00,-0.72,-1.16,-0.74,-1.44,-0.06,1,0,0
1.00,-0.73,-1.16,-0.52,-1.01,-0.78,-0.88,1.08,1,0,0
1.00,-0.58,-0.87,-0.44,-0.97,-0.77,-2.95,1.15,1,0,0
1.00,-0.76,-0.86,-0.64,-0.97,-0.65,-1.59,0.12,1,0,0
1.00,-0.49,-0.91,-0.60,-1.19,-0.74,-0.85,0.46,1,0,0
1.00,-0.40,-0.95,-0.43,-0.90,-0.45,-2.32,0.43,1,0,0
1.00,-0.49,-1.14,-0.67,-1.18,-0.60,-2.85,0.21,1,0,0
1.00,-0.54,-1.15,-0.50,-0.91,-0.64,-1.46,-0.11,1,0,0
1.00,-0.71,-1.06,-0.62,-0.91,-0.40,-4.46,0.07,1,0,0
1.00,-0.49,-0.86,-0.75,-0.91,-0.70,-2.37,0.98,1,0,0
1.00,-0.72,-0.97,-0.63,-1.12,-0.41,-3.58,0.57,1,0,0
1.00,-0.61,-1.18,-0.45,-1.16,-0.45,-3.10,0.33,1,0,0
1.00,-0.43,-1.06,-0.57,-1.19,-0.68,-1.24,0.78,1,0,0
1.00,-0.77,-1.13,-0.79,-1.14,-0.42,-3.45,1.03,1,0,0
1.00,-0.68,-0.97,-0.58,-0.92,-0.51,-3.77,0.87,1,0,0
1.00,-0.79,-0.96,-0.54,-1.20,-0.55,-3.69,0.85,1,0,0
1.00,-0.54,-1.16,-0.50,-1.20,-0.78,-2.78,0.15,1,0,0
1.00,-0.52,-1.00,-0.59,-0.85,-0.60,-1.37,0.13,1,0,0
1.00,-0.58,-0.88,-0.78,-1.12,-0.50,-3.09,1.26,1,0,0
1.00,-0.59,-0.93,-0.41,-1.08,-0.52,-2.53,0.36,1,0,0
1.00,-0.74,-1.01,-0.74,-1.07,-0.75,-4.10,0.70,1,0,0
1.00,-0.60,-0.94,-0.70,-1.08,-0.51,-2.91,0.20,1,0,0
1.00,-0.62,-0.98,-0.78,-1.13,-0.60,-4.46,1.29,1,0,0
1.00,-0.50,-1.10,-0.58,-0.86,-0.40,-2.50,1.28,1,0,0
1.00,-0.58,-0.92,-0.61,-1.04,-0.79,-4.10,1.07,1,0,0
1.00,-0.64,-0.91,-0.75,-1.03,-0.40,-2.01,0.69,1,0,0
1.00,-0.77,-1.08,-0.79,-1.16,-0.74,-2.78,0.14,1,0,0
1.00,-0.53,-0.97,-0.75,-1.09,-0.52,-1.92,1.21,1,0,0
1.00,-0.53,-0.97,-0.68,-1.15,-0.63,-4.38,0.97,1,0,0
1.00,-0.74,-0.98,-0.71,-0.98,-0.78,-3.68,0.79,1,0,0
1.00,-0.58,-1.13,-0.66,-1.16,-0.66,-2.07,-0.01,1,0,0
1.00,-0.61,-1.13,-0.42,-0.92,-0.51,-1.02,1.22,1,0,0
1.00,-0.71,-1.00,-0.77,-1.09,-0.49,-3.53,0.46,1,0,0
1.00,-0.43,-0.91,-0.68,-0.93,-0.45,-1.59,-0.12,1,0,0
1.00,-0.78,-1.11,-0.65,-0.90,-0.78,-3.00,0.88,1,0,0
1.00,-0.69,-1.16,-0.72,-1.00,-0.41,-2.90,0.31,1,0,0
1.00,-0.72,-1.09,-0.69,-1.00,-0.50,-0.96,-0.04,1,0,0
1.00,-0.47,-1.04,-0.56,-1.19,-0.54,-0.89,0.39,1,0,0
1.00,-0.52,-1.08,-0.49,-0.97,-0.64,-3.05,0.95,1,0,0
1.00,-0.46,-1.05,-0.74,-0.95,-0.71,-3.22,0.28,1,0,0
1.00,-0.52,-1.02,-0.50,-1.04,-0.64,-1.12,0.89,1,0,0
1.00,-0.76,-1.19,-0.56,-0.95,-0.60,-1.41,0.38,1,0,0
1.00,-0.49,-1.16,-0.41,-0.85,-0.45,-4.02,0.51,1,0,0
1.00,-0.77,-1.16,-0.79,-1.13,-0.69,-2.18,1.22,1,0,0
1.00,-0.46,-1.13,-0.62,-1.09,-0.47,-3.05,0.29,1,0,0
1.00,-0.49,-0.88,-0.61,-1.03,-0.63,-3.28,1.10,1,0,0
1.00,-0.79,-0.95,-0.41,-1.20,-0.65,-4.30,0.17,1,0,0
1.00,-0.62,-1.02,-0.60,-1.14,-0.42,-3.92,0.84,1,0,0
1.00,-0.79,-1.05,-0.44,-1.16,-0.60,-4.28,0.95,1,0,0
1.00,-0.78,-1.14,-0.78,-1.10,-0.80,-1.37,0.84,1,0,0
1.00,-0.76,-0.87,-0.60,-1.19,-0.69,-2.59,1.06,1,0,0
1.00,-0.65,-1.05,-0.49,-0.96,-0.64,-3.34,0.67,1,0,0
1.00,-0.63,-0.90,-0.60,-0.91,-0.55,-2.03,1.00,1,0,0
1.00,-0.40,-1.10,-0.75,-1.13,-0.50,-2.64,0.55,1,0,0
1.00,-0.71,-1.11,-0.59,-1.10,-0.64,-0.90,0.68,1,0,0
1.00,-0.74,-0.95,-0.73,-1.01,-0.40,-1.54,0.88,1,0,0
1.00,-0.74,-1.14,-0.76,-1.05,-0.65,-1.12,1.12,1,0,0
1.00,-0.44,-1.18,-0.73,-1.06,-0.50,-3.79,0.56,1,0,0
1.00,-0.50,-1.05,-0.74,-0.89,-0.63,-4.16,-0.08,1,0,0
1.00,-0.76,-1.00,-0.70,-0.96,-0.78,-2.66,0.30,1,0,0
1.00,-0.48,-1.03,-0.52,-0.89,-0.51,-3.58,1.05,1,0,0
1.00,-0.68,-1.17,-0.74,-1.10,-0.59,-3.46,0.68,1,0,0
1.00,-0.80,-1.13,-0.74,-1.14,-0.64,-1.13,0.35,1,0,0
1.00,-0.75,-0.86,-0.70,-1.04,-0.70,-3.60,0.22,1,0,0
1.00,-0.59,-0.97,-0.61,-1.19,-0.58,-4.37,0.58,1,0,0
1.00,-0.69,-1.03,-0.50,-0.91,-0.43,-3.18,0.48,1,0,0
1.00,-0.56,-0.99,-0.57,-1.18,-0.61,-3.24,1.13,1,0,0
1.00,-0.75,-0.89,-0.78,-1.14,-0.50,-2.02,-0.03,1,0,0
1.00,-0.52,-0.92,-0.69,-0.98,-0.52,-2.57,1.26,1,0,0
1.00,-0.43,-1.16,-0.49,-0.89,-0.76,-1.85,1.28,1,0,0
1.00,-0.46,-1.09,-0.68,-0.98,-0.61,-2.47,0.15,1,0,0
1.00,-0.48,-1.08,-0.61,-1.00,-0.51,-1.89,0.68,1,0,0
1.00,-0.48,-0.92,-0.47,-0.87,-0.49,-1.90,0.40,1,0,0
1.00,-0.73,-1.01,-0.50,-0.90,-0.67,-4.13,0.38,1,0,0
1.00,-0.72,-0.92,-0.61,-0.90,-0.54,-1.57,0.72,1,0,0
1.00,-0.41,-1.11,-0.60,-1.00,-0.65,-1.42,0.19,1,0,0
1.00,-0.56,-0.96,-0.74,-1.08,-0.68,-1.30,0.70,1,0,0
1.00,-0.66,-0.91,-0.78,-1.17,-0.47,-1.84,0.99,1,0,0
1.00,-0.79,-0.88,-0.64,-1.14,-0.78,-3.62,1.15,1,0,0
1.00,-0.59,-1.07,-0.48,-1.11,-0.61,-4.30,0.21,1,0,0
1.00,-0.74,-1.20,-0.53,-0.97,-0.57,-4.34,-0.12,1,0,0
1.00,-0.57,-0.91,-0.76,-0.90,-0.57,-1.36,-0.02,1,0,0
1.00,-0.46,-1.19,-0.71,-0.99,-0.68,-3.77,0.54,1,0,0
1.00,-0.64,-1.07,-0.54,-0.87,-0.52,-3.62,0.20,1,0,0
1.00,-0.58,-0.97,-0.50,-0.89,-0.62,-3.41,0.00,1,0,0
1.00,-0.55,-0.96,-0.48,-0.94,-0.44,-4.42,1.13,1,0,0
1.00,-0.42,-1.19,-0.44,-0.97,-0.71,-4.48,0.82,1,0,0
1.00,-0.55,-0.85,-0.53,-1.08,-0.64,-1.78,-0.06,1,0,0
1.00,-0.61,-0.91,-0.42,-1.16,-0.56,-1.74,0.89,1,0,0
1.00,-0.69,-1.18,-0.62,-1.19,-0.79,-2.94,0.09,1,0,0
1.00,-0.80,-1.04,-0.65,-1.13,-0.47,-2.95,0.04,1,0,0
1.00,-0.44,-1.19,-0.72,-0.89,-0.59,-3.67,-0.06,1,0,0
1.00,-0.57,-1.18,-0.54,-1.08,-0.52,-4.45,1.05,1,0,0
1.00,-0.73,-0.86,-0.62,-0.97,-0.66,-3.70,0.82,1,0,0
1.00,-0.72,-1.17,-0.40,-0.90,-0.66,-4.25,-0.13,1,0,0
1.00,-0.65,-1.12,-0.57,-1.05,-0.63,-3.88,-0.05,1,0,0
1.00,-0.63,-1.12,-0.56,-0.94,-0.44,-3.05,0.47,1,0,0
1.00,-0.70,-0.99,-0.79,-0.87,-0.55,-3.19,0.56,1,0,0
1.00,-0.71,-0.95,-0.77,-0.88,-0.72,-1.03,0.96,1,0,0
1.00,-0.63,-1.19,-0.77,-1.09,-0.75,-1.66,0.19,1,0,0
1.00,-0.53,-1.16,-0.53,-0.98,-0.52,-2.22,0.34,1,0,0
1.00,-0.69,-1.03,-0.45,-1.00,-0.60,-1.47,-0.04,1,0,0
1.00,-0.77,-0.88,-0.50,-1.10,-0.55,-3.29,0.38,1,0,0
1.00,-0.49,-0.94,-0.61,-0.96,-0.69,-1.05,0.97,1,0,0
1.00,-0.49,-1.16,-0.54,-0.89,-0.57,-1.75,0.24,1,0,0
1.00,-0.66,-1.00,-0.43,-0.93,-0.56,-2.66,0.78,1,0,0
1.00,-0.57,-1.03,-0.77,-0.95,-0.49,-4.45,1.18,1,0,0
1.00,-0.44,-0.94,-0.54,-0.88,-0.46,-1.99,1.26,1,0,0
1.00,-0.71,-1.16,-0.53,-1.03,-0.71,-1.51,1.00,1,0,0
1.00,-0.70,-1.00,-0.71,-1.00,-0.51,-2.44,0.57,1,0,0
1.00,-0.77,-1.03,-0.58,-1.07,-0.61,-2.37,-0.14,1,0,0
1.00,-0.70,-0.89,-0.41,-0.99,-0.53,-3.55,-0.13,1,0,0
1.00,-0.58,-0.99,-0.48,-0.99,-0.69,-2.76,0.59,1,0,0
1.00,-0.67,-1.09,-0.55,-1.20,-0.45,-2.13,0.16,1,0,0
1.00,-0.77,-1.15,-0.69,-0.91,-0.69,-0.94,0.37,1,0,0
1.00,-0.73,-1.17,-0.80,-0.90,-0.54,-2.42,0.91,1,0,0
1.00,-0.76,-0.96,-0.61,-1.11,-0.61,-1.29,0.86,1,0,0
1.00,-0.72,-0.92,-0.42,-1.12,-0.56,-3.12,0.67,1,0,0
1.00,-0.46,-1.10,-0.51,-0.90,-0.74,-2.85,0.59,1,0,0
1.00,-0.45,-0.86,-0.65,-1.11,-0.59,-2.46,1.23,1,0,0
1.00,-0.61,-0.96,-0.48,-0.86,-0.49,-3.83,0.28,1,0,0
1.00,-0.71,-1.14,-0.45,-1.00,-0.67,-3.45,0.53,1,0,0
1.00,-0.69,-0.88,-0.75,-0.96,-0.67,-4.33,0.14,1,0,0
1.00,-0.54,-1.17,-0.72,-1.01,-0.65,-0.98,0.01,1,0,0
1.00,-0.71,-0.85,-0.54,-0.89,-0.51,-3.53,1.11,1,0,0
1.00,-0.77,-1.11,-0.46,-0.88,-0.43,-1.53,0.94,1,0,0
1.00,-0.47,-1.19,-0.66,-0.96,-0.74,-3.49,0.26,1,0,0
1.00,-0.66,-0.95,-0.40,-1.06,-0.55,-4.31,0.38,1,0,0
1.00,-0.77,-1.01,-0.51,-0.86,-0.56,-1.57,0.47,1,0,0
1.00,-0.53,-1.12,-0.48,-1.16,-0.54,-1.21,0.15,1,0,0
1.00,-0.68,-1.08,-0.43,-1.03,-0.48,-0.94,0.45,1,0,0
1.00,-0.64,-1.05,-0.55,-0.93,-0.70,-3.58,-0.10,1,0,0
1.00,-0.67,-0.97,-0.60,-1.06,-0.55,-4.23,0.96,1,0,0
1.00,-0.41,-1.17,-0.48,-1.17,-0.41,-1.80,0.04,1,0,0
1.00,-0.80,-0.97,-0.46,-1.17,-0.76,-2.92,0.12,1,0,0
1.00,-0.72,-1.06,-0.52,-1.15,-0.76,-1.58,-0.14,1,0,0
1.00,-0.57,-0.95,-0.71,-1.00,-0.71,-2.66,1.28,1,0,0
1.00,-0.77,-1.14,-0.79,-1.13,-0.42,-3.88,0.78,1,0,0
1.00,-0.75,-1.08,-0.44,-1.15,-0.74,-1.04,0.20,1,0,0
1.00,-0.77,-1.01,-0.65,-1.09,-0.43,-3.10,0.58,1,0,0
1.00,-0.54,-0.96,-0.67,-1.01,-0.47,-3.86,0.38,1,0,0
1.00,-0.69,-0.97,-0.69,-1.19,-0.42,-1.98,1.26,1,0,0
1.00,-0.77,-0.87,-0.64,-0.89,-0.77,-1.55,0.17,1,0,0
1.00,-0.55,-0.93,-0.48,-0.89,-0.73,-2.85,1.19,1,0,0
1.00,-0.44,-1.02,-0.73,-1.17,-0.65,-0.99,0.80,1,0,0
1.00,-0.80,-1.03,-0.72,-1.00,-0.47,-3.48,0.70,1,0,0
1.00,-0.60,-1.19,-0.73,-0.99,-0.74,-1.32,0.25,1,0,0
1.00,-0.65,-1.04,-0.53,-1.14,-0.78,-3.44,0.49,1,0,0
1.00,-0.64,-1.20,-0.62,-1.20,-0.62,-3.25,0.16,1,0,0
1.00,-0.79,-0.94,-0.77,-1.11,-0.54,-3.87,1.13,1,0,0
1.00,-0.55,-0.91,-0.41,-1.10,-0.78,-2.79,0.86,1,0,0
1.00,-0.69,-1.17,-0.63,-1.15,-0.75,-1.32,0.94,1,0,0
1.00,-0.52,-0.87,-0.54,-1.07,-0.58,-3.00,1.23,1,0,0
1.00,-0.51,-0.92,-0.70,-0.95,-0.67,-0.96,0.43,1,0,0
1.00,-0.45,-1.10,-0.67,-0.89,-0.47,-4.34,0.08,1,0,0
1.00,-0.79,-0.94,-0.64,-1.00,-0.69,-1.96,0.44,1,0,0
1.00,-0.74,-1.03,-0.77,-1.07,-0.49,-1.86,0.49,1,0,0
1.00,-0.61,-0.94,-0.51,-0.92,-0.49,-1.74,0.85,1,0,0
1.00,-0.79,-0.86,-0.75,-0.95,-0.63,-1.68,0.64,1,0,0
1.00,-0.58,-0.96,-0.45,-1.10,-0.45,-3.85,0.69,1,0,0
1.00,-0.51,-0.99,-0.52,-1.01,-0.44,-1.10,0.93,1,0,0
1.00,-0.54,-0.86,-0.74,-1.01,-0.45,-0.82,0.32,1,0,0
1.00,-0.45,-1.16,-0.75,-0.94,-0.60,-2.79,0.10,1,0,0
1.00,-0.42,-1.03,-0.56,-0.87,-0.42,-1.89,0.09,1,0,0
1.00,-0.42,-0.85,-0.48,-1.09,-0.74,-3.42,0.92,1,0,0
1.00,-0.52,-1.17,-0.64,-1.15,-0.64,-1.79,0.24,1,0,0
1.00,-0.53,-1.00,-0.58,-1.16,-0.56,-3.64,0.62,1,0,0
1.00,-0.61,-0.89,-0.68,-1.20,-0.72,-0.99,1.11,1,0,0
1.00,-0.78,-1.07,-0.61,-0.96,-0.54,-1.32,1.03,1,0,0
1.00,-0.71,-1.14,-0.77,-1.03,-0.62,-2.48,0.24,1,0,0
1.00,-0.73,-1.11,-0.61,-1.06,-0.66,-2.25,0.08,1,0,0
1.00,-0.62,-0.95,-0.59,-0.97,-0.40,-3.40,0.52,1,0,0
1.00,-0.58,-1.13,-0.76,-1.19,-0.80,-3.19,0.85,1,0,0
1.00,-0.44,-1.10,-0.56,-1.20,-0.66,-1.29,-0.03,1,0,0
1.00,-0.75,-1.05,-0.47,-1.14,-0.73,-3.68,0.71,1,0,0
1.00,-0.73,-1.10,-0.77,-0.97,-0.58,-2.05,0.36,1,0,0
1.00,-0.64,-0.86,-0.80,-1.15,-0.72,-3.35,0.27,1,0,0
1.00,-0.76,-0.85,-0.64,-0.87,-0.67,-3.80,0.14,1,0,0
1.00,-0.66,-0.94,-0.47,-0.88,-0.43,-3.34,0.66,1,0,0
1.00,-0.50,-0.94,-0.73,-1.00,-0.46,-2.28,0.41,1,0,0
1.00,-0.50,-0.95,-0.58,-1.16,-0.67,-4.33,1.18,1,0,0
1.00,-0.49,-0.99,-0.53,-0.95,-0.50,-3.49,-0.13,1,0,0
1.00,-0.55,-1.00,-0.77,-1.09,-0.70,-4.25,0.71,1,0,0
1.00,-0.71,-0.98,-0.64,-1.03,-0.76,-2.59,0.08,1,0,0
1.00,-0.79,-0.96,-0.68,-0.92,-0.68,-3.87,0.21,1,0,0
1.00,-0.73,-0.92,-0.62,-1.04,-0.72,-1.67,0.68,1,0,0
1.00,-0.60,-0.96,-0.60,-0.86,-0.42,-3.97,0.65,1,0,0
1.00,-0.49,-0.90,-0.51,-1.18,-0.61,-2.22,0.22,1,0,0
1.00,-0.67,-0.99,-0.68,-0.91,-0.73,-2.65,1.11,1,0,0
1.00,-0.51,-1.02,-0.40,-1.12,-0.43,-2.64,1.05,1,0,0
1.00,-0.76,-0.93,-0.44,-1.14,-0.62,-3.83,0.00,1,0,0
1.00,-0.42,-1.19,-0.72,-0.95,-0.64,-2.97,0.41,1,0,0
1.00,-0.42,-0.93,-0.56,-1.07,-0.43,-0.91,0.92,1,0,0
1.00,-0.65,-1.08,-0.62,-1.18,-0.59,-3.24,0.68,1,0,0
1.00,-0.54,-0.96,-0.49,-1.08,-0.70,-3.55,0.54,1,0,0
1.00,-0.68,-0.94,-0.63,-1.02,-0.60,-1.37,1.16,1,0,0
1.00,-0.49,-1.15,-0.41,-1.01,-0.78,-3.81,0.43,1,0,0
1.00,-0.69,-0.97,-0.62,-0.85,-0.64,-2.36,0.49,1,0,0
1.00,-0.63,-1.01,-0.50,-1.14,-0.60,-2.83,0.05,1,0,0
1.00,-0.41,-0.94,-0.66,-1.05,-0.48,-2.74,1.25,1,0,0
1.00,-0.73,-1.02,-0.72,-1.10,-0.41,-1.72,0.02,1,0,0
1.00,-0.55,-1.05,-0.44,-0.95,-0.61,-1.19,-0.08,1,0,0
1.00,-0.40,-1.12,-0.62,-1.04,-0.75,-1.56,0.03,1,0,0
1.00,-0.40,-0.95,-0.63,-1.05,-0.67,-1.50,0.89,1,0,0
1.00,-0.63,-0.93,-0.62,-0.94,-0.80,-2.89,0.19,1,0,0
1.00,-0.50,-1.04,-0.61,-0.93,-0.61,-3.50,0.70,1,0,0
1.00,-0.54,-1.05,-0.58,-1.12,-0.48,-1.82,1.16,1,0,0
1.00,-0.51,-1.09,-0.57,-0.95,-0.56,-2.35,0.58,1,0,0
1.00,-0.60,-0.97,-0.78,-1.15,-0.53,-2.63,0.44,1,0,0
1.00,-0.71,-1.08,-0.70,-1.15,-0.49,-2.51,0.47,1,0,0
1.00,-0.51,-1.09,-0.58,-1.07,-0.65,-3.71,0.62,1,0,0
1.00,-0.63,-1.19,-0.79,-1.06,-0.49,-2.43,1.19,1,0,0
1.00,-0.57,-1.11,-0.53,-1.02,-0.73,-3.49,-0.03,1,0,0
1.00,-0.45,-1.13,-0.50,-0.95,-0.79,-4.37,1.00,1,0,0
1.00,-0.61,-1.10,-0.79,-0.87,-0.67,-3.11,1.15,1,0,0
1.00,-0.46,-0.98,-0.44,-1.09,-0.62,-1.85,0.45,1,0,0
1.00,-0.50,-0.93,-0.44,-0.99,-0.63,-4.41,-0.09,1,0,0
1.00,-0.65,-1.07,-0.49,-0.87,-0.75,-3.18,1.29,1,0,0
1.00,-0.43,-1.17,-0.70,-1.09,-0.74,-3.96,0.35,1,0,0
1.00,-0.56,-1.11,-0.73,-0.92,-0.69,-2.33,1.15,1,0,0
1.00,-0.79,-0.98,-0.46,-0.88,-0.54,-4.41,-0.05,1,0,0
1.00,-0.69,-0.94,-0.61,-1.13,-0.68,-3.23,0.84,1,0,0
1.00,-0.69,-1.14,-0.60,-1.06,-0.63,-3.82,-0.03,1,0,0
1.00,-0.60,-0.91,-0.74,-0.98,-0.64,-4.07,0.81,1,0,0
1.00,-0.47,-1.15,-0.48,-1.17,-0.62,-3.82,0.26,1,0,0
1.00,-0.78,-1.07,-0.54,-0.87,-0.59,-3.69,0.24,1,0,0
1.00,-0.46,-0.86,-0.40,-0.95,-0.73,-2.08,1.22,1,0,0
1.00,-0.50,-0.91,-0.43,-0.90,-0.42,-1.55,0.52,1,0,0
1.00,-0.43,-1.00,-0.58,-1.03,-0.67,-3.16,0.70,1,0,0
1.00,-0.55,-1.09,-0.53,-0.92,-0.55,-3.21,1.17,1,0,0
1.00,-0.75,-0.89,-0.40,-0.88,-0.60,-0.82,1.14,1,0,0
1.00,-0.72,-0.98,-0.75,-1.11,-0.42,-2.57,0.98,1,0,0
1.00,-0.49,-0.95,-0.62,-0.91,-0.58,-0.94,-0.06,1,0,0
1.00,-0.40,-1.12,-0.74,-1.06,-0.78,-4.14,0.53,1,0,0
1.00,-0.67,-0.88,-0.51,-1.08,-0.43,-4.50,1.11,1,0,0
1.00,-0.62,-1.11,-0.50,-1.01,-0.74,-2.93,0.70,1,0,0
1.00,-0.50,-1.16,-0.70,-1.05,-0.45,-1.98,1.07,1,0,0
1.00,-0.72,-1.13,-0.43,-0.92,-0.49,-4.09,0.50,1,0,0
1.00,-0.42,-1.04,-0.71,-1.18,-0.65,-1.05,0.08,1,0,0
1.00,-0.61,-1.06,-0.63,-1.12,-0.52,-4.40,1.29,1,0,0
